id_origin,orig_long,orig_lat,dest_long,dest_lat
108,-73.96035,40.773876,-73.984421,40.760738
108,-73.964836,40.775314,-73.972969,40.795338
108,-73.951042,40.774502,-73.99015,40.748398
105,-73.986176,40.757713,-73.978775,40.754787
101,-74.00415,40.707561,-73.807602,40.666111
107,-73.981972,40.771374,-73.976807,40.787491
104,-74.007332,40.743443,-73.985344,40.757317
102,-74.004776,40.734577,-73.991318,40.754963
306,-73.99411,40.682537,-73.994072,40.690975
105,-73.973755,40.755501,-73.994118,40.756607
108,-73.956772,40.780884,-73.957855,40.779373
107,-73.979782,40.786221,-73.962875,40.809116
105,-73.992767,40.740475,-74.006187,40.733021
108,-73.944359,40.783016,-73.882027,40.768806
102,-73.990646,40.731319,-73.957275,40.782806
108,-73.960251,40.766106,-73.98732,40.749722
102,-73.991447,40.730217,-73.973999,40.760254
105,-73.991425,40.74966,-74.011307,40.708218
107,-73.961365,40.801628,-73.964767,40.796665
108,-73.960403,40.765892,-73.97155,40.756481
483,-73.776733,40.645397,-73.915497,40.615608
105,-73.987297,40.74448,-73.789902,40.643162
104,-73.990921,40.755844,-73.999977,40.734673
108,-73.948853,40.782593,-73.937424,40.804447
105,-73.973251,40.756214,-74.001831,40.755768
102,-73.999237,40.738297,-73.985703,40.731232
105,-73.986366,40.757328,-74.015373,40.714928
108,-73.965515,40.762562,-73.973129,40.759949
104,-73.995628,40.759277,-73.9972,40.712212
302,-73.966309,40.689671,-73.972488,40.764992
102,-73.998886,40.734516,-73.981041,40.759541
111,-73.933495,40.802933,-73.941162,40.787937
105,-73.988968,40.758141,-74.176765,40.69289
101,-74.003746,40.716995,-74.008087,40.747833
103,-73.986099,40.722427,-73.989227,40.741474
106,-73.977188,40.74707,-73.95546,40.776661
107,-73.976463,40.78241,-73.986794,40.753716
402,-73.953865,40.744156,-73.988174,40.721333
104,-73.992172,40.75605,-73.986313,40.760708
108,-73.95639,40.767212,-73.953117,40.779655
108,-73.948341,40.778297,-73.984619,40.76424
106,-73.979225,40.744217,-73.961555,40.779518
108,-73.952339,40.772743,-73.983101,40.735016
483,-73.776672,40.645199,-73.949081,40.773769
108,-73.962448,40.772865,-73.952972,40.771702
106,-73.968056,40.761948,-73.998787,40.742252
105,-73.986282,40.750378,-74.001335,40.756374
108,-73.952042,40.773159,-73.952545,40.789551
105,-73.9785,40.76432,-73.790192,40.646843
108,-73.957642,40.768536,-73.785103,40.645618
105,-73.981552,40.757244,-73.952286,40.766483
107,-73.962402,40.799957,-73.971367,40.788826
104,-73.99411,40.751408,-73.999374,40.754566
107,-73.967087,40.80381,-73.980049,40.783878
108,-73.953362,40.771564,-73.864929,40.768906
108,-73.960304,40.766106,-73.990044,40.751198
105,-73.978157,40.752266,-73.985741,40.757446
108,-73.963463,40.765766,-74.008339,40.74535
101,-74.016144,40.711052,-73.990784,40.755219
105,-73.990799,40.734982,-73.996597,40.737385
105,-73.983223,40.756836,-73.956024,40.818592
406,-73.85553,40.727852,-73.959908,40.702862
103,-73.984978,40.723969,-73.980446,40.780312
106,-73.967911,40.757675,-73.974304,40.679729
108,-73.960258,40.767159,-73.875824,40.77142
106,-73.985161,40.735985,-73.990311,40.730526
105,-73.99588,40.738361,-73.9627,40.672592
106,-73.972382,40.745514,-73.992477,40.715366
483,-73.788361,40.647457,-73.973511,40.748028
102,-74.001648,40.730541,-73.994843,40.74004
105,-73.991684,40.744106,-73.979729,40.761196
105,-73.993172,40.736904,-73.982658,40.731377
105,-73.972229,40.756866,-73.998718,40.760288
108,-73.966072,40.762203,-73.958145,40.768665
164,-73.953728,40.790787,-73.950989,40.780926
101,-74.016258,40.715233,-73.999481,40.758846
107,-73.979385,40.789635,-74.008507,40.745678
108,-73.948593,40.778175,-73.994164,40.724709
108,-73.959877,40.779404,-73.9599,40.771118
106,-73.969696,40.75676,-73.979912,40.748814
302,-73.988754,40.694313,-73.982239,40.746117
480,-73.870926,40.773788,-73.972824,40.790985
105,-73.97963,40.766121,-73.986259,40.768349
104,-73.999313,40.749428,-74.004005,40.747639
108,-73.955078,40.768776,-73.940048,40.803284
101,-74.00766,40.704445,-73.987129,40.749557
106,-73.977913,40.748791,-73.989815,40.752541
402,-73.919418,40.743374,-73.987823,40.718571
107,-73.975929,40.776367,-73.989708,40.751823
105,-73.986534,40.750664,-73.997627,40.756557
106,-73.9813,40.741421,-73.960838,40.779259
483,-73.77684,40.645077,-73.983047,40.677578
483,-73.781898,40.644741,-73.754616,40.594227
401,-73.929688,40.754288,-73.8526,40.752636
105,-73.984657,40.74464,-73.94767,40.80965
102,-73.999794,40.717991,-73.976982,40.755993
483,-73.782021,40.644707,-73.963104,40.692646
105,-73.978935,40.764324,-73.949211,40.801891
107,-73.976974,40.787537,-73.95504,40.820045
106,-73.975601,40.745316,-74.004997,40.708801
108,-73.954536,40.765766,-73.992928,40.752197
108,-73.956833,40.766685,-73.940025,40.840736
105,-73.99115,40.755306,-73.973694,40.757679
106,-73.969696,40.748592,-73.969696,40.748592
101,-74.016899,40.709122,-73.994888,40.750061
105,-73.991577,40.750229,-73.981758,40.757881
102,-74.002777,40.739277,-73.99752,40.746593
103,-73.991203,40.723488,-74.008942,40.704102
108,-73.964973,40.763939,-73.979332,40.749592
107,-73.987,40.771278,-73.982063,40.761898
107,-73.9645,40.792538,-73.978912,40.777206
302,-73.981506,40.690193,-74.004532,40.72118
108,-73.956062,40.767731,-73.988663,40.753506
104,-73.998932,40.76128,-73.958504,40.81591
106,-73.976219,40.746624,-73.988739,40.741268
104,-73.994965,40.760529,-73.99469,40.752651
108,-73.948914,40.774101,-73.975769,40.776421
103,-73.986092,40.728012,-73.790306,40.646721
103,-73.989273,40.726257,-73.972427,40.795994
102,-74.004677,40.72385,-73.783173,40.646385
108,-73.959595,40.771191,-73.784485,40.643326
108,-73.959602,40.779701,-73.916145,40.769928
107,-73.982124,40.768936,-73.969887,40.762955
102,-74.006393,40.732784,-73.979424,40.752522
104,-74.006721,40.749611,-73.986992,40.770813
107,-73.981339,40.781078,-73.982132,40.764069
106,-73.980865,40.742012,-74.005081,40.729691
107,-73.976181,40.78841,-73.96167,40.780396
104,-73.985443,40.767769,-73.991493,40.759605
108,-73.954132,40.778065,-74.00705,40.705578
107,-73.974976,40.789455,-73.976288,40.759136
107,-73.974045,40.783657,-74.008469,40.745445
106,-73.974365,40.751945,-73.944115,40.791267
106,-73.977455,40.74649,-73.921478,40.754585
107,-73.981819,40.769112,-73.975304,40.787113
107,-73.986526,40.771832,-73.98156,40.778648
105,-73.989159,40.757816,-73.973404,40.762611
483,-73.782715,40.644321,-73.838654,40.717251
105,-73.989769,40.756596,-74.003593,40.732227
108,-73.956863,40.782982,-73.9645,40.7547
106,-73.968117,40.761654,-73.982292,40.768379
111,-73.954353,40.788239,-73.961258,40.780258
104,-74.000931,40.757618,-73.990234,40.756351
107,-73.966362,40.794418,-73.989075,40.752293
105,-73.977943,40.758854,-73.980431,40.746647
102,-73.993317,40.733215,-73.972275,40.759598
403,-73.883133,40.747734,-73.916939,40.742622
104,-73.991173,40.760422,-73.999077,40.759949
105,-73.977859,40.755486,-73.986481,40.755821
108,-73.95372,40.775204,-73.960709,40.774174
102,-74.004486,40.730618,-73.98114,40.742119
104,-73.985222,40.768421,-73.995529,40.744118
401,-73.9105,40.76915,-73.899239,40.778439
105,-73.990211,40.756298,-73.959908,40.780354
107,-73.974388,40.793747,-73.981583,40.766186
106,-73.975739,40.74456,-73.846497,40.722336
403,-73.875008,40.756714,-73.982124,40.775543
105,-73.980247,40.763206,-73.980019,40.763176
402,-73.924088,40.744011,-73.967728,40.765415
105,-73.988876,40.736729,-73.953384,40.7715
302,-73.983177,40.694344,-73.999657,40.726959
106,-73.971809,40.749489,-73.979118,40.762066
105,-73.989555,40.752537,-73.983299,40.746254
104,-74.00238,40.750328,-73.985718,40.768856
108,-73.96936,40.766735,-73.922974,40.826164
106,-73.975586,40.749237,-73.973106,40.760868
104,-73.999451,40.743938,-73.9571,40.774536
101,-74.011108,40.716351,-74.004555,40.710213
105,-73.994644,40.750336,-73.959267,40.76318
483,-73.776642,40.645111,-73.974319,40.748966
108,-73.950371,40.780029,-73.990814,40.75069
103,-73.989449,40.720398,-73.979286,40.757309
108,-73.955261,40.777706,-73.98999,40.761158
107,-73.982437,40.773346,-73.99575,40.769028
108,-73.953598,40.771202,-73.991135,40.755878
105,-73.987579,40.746231,-73.936623,40.756237
108,-73.956711,40.767727,-73.953758,40.787754
102,-74.003395,40.726856,-73.871391,40.771618
483,-73.776733,40.645111,-73.734665,40.782536
108,-73.954842,40.773777,-73.958557,40.769348
108,-73.953712,40.785187,-73.957771,40.779526
101,-74.007957,40.704983,-73.98275,40.723042
104,-73.987617,40.760616,-73.973129,40.757332
108,-73.955063,40.777424,-73.993759,40.735729
107,-73.969193,40.790565,-73.976791,40.780193
480,-73.874397,40.773975,-73.955284,40.777081
412,-73.799751,40.666866,-74.004562,40.742184
105,-73.977753,40.752533,-73.999794,40.758911
105,-73.990395,40.736778,-73.948616,40.773769
108,-73.9459,40.772621,-73.9459,40.772621
107,-73.974861,40.777805,-73.971169,40.798519
102,-73.990204,40.73291,-73.988998,40.692448
104,-73.998505,40.745136,-73.991829,40.754589
110,-73.953186,40.807407,-73.978912,40.789387
104,-73.998138,40.750858,-73.988899,40.729099
105,-73.977486,40.754562,-73.998505,40.760746
105,-73.984596,40.760803,-73.988113,40.690041
105,-73.983986,40.760468,-73.864235,40.769913
106,-73.980522,40.750278,-73.997665,40.743267
111,-73.950485,40.792412,-73.990829,40.75119
306,-74.000832,40.677078,-73.996941,40.693047
108,-73.963654,40.763603,-73.87088,40.773949
106,-73.970291,40.752815,-73.987343,40.756176
107,-73.979843,40.783669,-73.966042,40.773758
110,-73.936996,40.813763,-73.948952,40.797249
108,-73.950325,40.77145,-73.97538,40.752483
106,-73.972786,40.753754,-73.972145,40.762867
111,-73.945,40.787212,-73.955345,40.772537
107,-73.966843,40.803986,-73.954849,40.775898
107,-73.978653,40.777328,-73.955444,40.776955
107,-73.973602,40.78722,-73.978409,40.783337
106,-73.98275,40.739246,-73.976212,40.748398
105,-73.981743,40.762741,-73.992752,40.758427
107,-73.96862,40.801525,-73.993263,40.757423
105,-73.976509,40.754761,-73.8927,40.766003
108,-73.964409,40.761463,-73.956558,40.774872
108,-73.963074,40.762421,-73.989189,40.721767
105,-73.979347,40.766453,-73.994591,40.751926
110,-73.954369,40.805977,-73.963257,40.79372
112,-73.935745,40.850136,-73.914253,40.870991
105,-73.986877,40.758297,-74.000343,40.758537
102,-73.999054,40.734253,-73.983269,40.728237
109,-73.951027,40.825871,-73.971321,40.766727
483,-73.785484,40.649471,-73.940414,40.842968
105,-73.979675,40.755627,-73.998299,40.761154
103,-73.978806,40.724068,-74.024582,40.620564
107,-73.969055,40.801128,-73.942062,40.837872
105,-73.996674,40.737316,-74.0196,40.631741
102,-74.001038,40.731457,-73.866531,40.87722
110,-73.938957,40.811024,-73.952507,40.804085
105,-73.985947,40.747833,-73.952751,40.696228
105,-73.979187,40.754311,-73.981224,40.738232
102,-73.992798,40.728233,-73.997673,40.740299
106,-73.977348,40.748962,-74.000397,40.75761
401,-73.937492,40.758327,-73.937492,40.758327
103,-73.980408,40.730331,-73.990555,40.753696
106,-73.977768,40.746181,-73.918602,40.755447
301,-73.956497,40.717014,-73.986465,40.732964
108,-73.968582,40.767467,-73.966385,40.770447
101,-74.009697,40.715389,-73.782394,40.644218
104,-74.000443,40.740067,-73.976563,40.729259
103,-73.989952,40.732628,-73.994034,40.75127
306,-73.999603,40.679195,-73.978729,40.684544
106,-73.975838,40.750965,-73.998405,40.74279
105,-73.98774,40.750229,-73.979607,40.761898
105,-73.987755,40.743584,-74.004662,40.722904
301,-73.962029,40.713238,-73.939522,40.705608
104,-73.997368,40.756912,-73.980019,40.752956
483,-73.776672,40.645283,-73.969582,40.691811
108,-73.967361,40.764942,-73.959625,40.765224
164,-73.973969,40.764812,-73.925232,40.862301
106,-73.976875,40.743736,-73.98159,40.738167
102,-73.99955,40.726883,-73.932724,40.744663
105,-73.990593,40.755192,-73.786659,40.639915
107,-73.978256,40.786076,-73.939789,40.840916
106,-73.97802,40.730682,-73.971924,40.744869
105,-73.98201,40.763557,-73.997665,40.759617
107,-73.971611,40.794579,-73.955635,40.7878
108,-73.96051,40.769539,-73.952087,40.798809
104,-73.995872,40.756447,-73.983032,40.676643
108,-73.958305,40.768238,-73.96035,40.766293
101,-74.007355,40.714966,-73.941994,40.714718
483,-73.783737,40.648685,-73.955376,40.785309
106,-73.970985,40.754292,-73.964439,40.75864
108,-73.952721,40.772396,-73.984367,40.696156
108,-73.965996,40.765076,-73.984375,40.747822
107,-73.971992,40.781673,-73.955238,40.785698
107,-73.976791,40.787735,-73.970253,40.799072
101,-74.011833,40.703346,-73.966583,40.753094
105,-73.985954,40.758942,-73.849983,40.677986
107,-73.981209,40.781029,-73.973274,40.785225
483,-73.780914,40.645023,-74.146599,40.723614
102,-73.992401,40.730709,-73.978806,40.762325
105,-73.975067,40.757706,-74.000092,40.758617
104,-73.996841,40.755001,-73.984306,40.764141
105,-73.979187,40.753788,-73.989136,40.741749
402,-73.903732,40.751862,-73.937706,40.724098
103,-73.984055,40.720966,-73.948952,40.726093
204,-73.91288,40.843407,-73.899323,40.845364
104,-73.989723,40.758244,-73.992142,40.749477
104,-73.998924,40.74474,-73.958885,40.763859
105,-73.992599,40.743137,-73.978615,40.759712
105,-73.991951,40.754257,-73.975517,40.744926
103,-73.986214,40.714523,-73.990089,40.746338
105,-73.989395,40.747246,-73.983215,40.721973
108,-73.947655,40.775208,-73.954071,40.766327
105,-73.988419,40.758209,-73.953056,40.779919
107,-73.978622,40.782551,-73.943657,40.840279
108,-73.955803,40.768112,-73.948006,40.778568
108,-73.95578,40.775787,-73.960434,40.772141
105,-73.975594,40.765274,-73.970573,40.762741
106,-73.97789,40.745853,-73.975533,40.757908
105,-73.986229,40.759731,-73.787712,40.647484
108,-73.957741,40.760853,-73.966537,40.808243
106,-73.980431,40.734177,-73.97168,40.749619
106,-73.983398,40.734241,-73.988228,40.744263
108,-73.96003,40.762291,-73.924606,40.743687
108,-73.964149,40.764587,-73.986504,40.776787
108,-73.951424,40.779099,-73.961304,40.772511
402,-73.922211,40.743786,-73.96167,40.762032
104,-73.999512,40.761745,-73.86454,40.768383
103,-73.986847,40.726768,-73.977638,40.718376
164,-73.949539,40.79657,-73.956306,40.766525
401,-73.928642,40.768948,-73.984718,40.711136
107,-73.966507,40.800873,-73.870941,40.774063
107,-73.98085,40.782627,-73.953842,40.787636
107,-73.96315,40.794357,-73.986862,40.770527
105,-73.983086,40.764721,-73.985344,40.747726
106,-73.987175,40.733406,-74.005333,40.74353
103,-73.987236,40.733269,-73.94873,40.728504
111,-73.944298,40.783901,-73.972237,40.794197
105,-73.985573,40.743874,-73.99073,40.734661
105,-73.992622,40.752876,-73.988113,40.742886
105,-73.981956,40.767544,-73.936066,40.815006
107,-73.984543,40.774689,-73.872215,40.77449
104,-74.002884,40.760456,-73.999146,40.733932
105,-73.981438,40.766747,-73.987305,40.735973
401,-73.927071,40.759842,-73.870331,40.773392
102,-74.000252,40.737926,-74.004463,40.739712
164,-73.974518,40.778076,-73.955582,40.772491
107,-73.967346,40.788094,-73.962265,40.767185
107,-73.966339,40.789486,-73.975845,40.74884
307,-73.99308,40.665047,-73.998222,40.745247
108,-73.958496,40.760452,-73.964241,40.764549
111,-73.940559,40.793083,-73.953369,40.775471
106,-73.980705,40.742062,-73.991974,40.757946
106,-73.977592,40.746212,-73.969742,40.756733
102,-73.995491,40.733601,-74.005333,40.720894
109,-73.959747,40.820068,-73.941803,40.827045
104,-73.995544,40.756813,-73.984871,40.756538
105,-73.992241,40.742989,-74.00824,40.746231
480,-73.875252,40.773773,-73.96254,40.754478
111,-73.940697,40.800259,-73.955223,40.804344
106,-73.972031,40.756508,-73.982689,40.742168
483,-73.777069,40.646301,-73.81794,40.717598
105,-73.991531,40.744911,-73.981552,40.736492
105,-73.988266,40.737587,-73.971375,40.781666
105,-73.987869,40.759422,-74.002502,40.760727
106,-73.972435,40.747585,-74.005524,40.728565
105,-73.982185,40.757572,-73.977837,40.763466
107,-73.981903,40.768845,-73.966614,40.804073
105,-73.989792,40.75684,-73.983627,40.773441
102,-74.001503,40.737202,-73.972557,40.761002
101,-74.010895,40.716808,-74.008942,40.71109
105,-73.985779,40.743271,-74.015594,40.704933
105,-73.988914,40.734112,-73.979622,40.723019
108,-73.951241,40.785439,-73.977844,40.749924
101,-74.014496,40.703568,-74.003784,40.725956
103,-73.982445,40.722458,-73.985962,40.763676
111,-73.953941,40.790348,-73.953247,40.783524
108,-73.951759,40.773846,-73.945129,40.782612
106,-73.979347,40.736328,-73.990089,40.750671
106,-73.975632,40.744926,-73.962013,40.776531
302,-73.978439,40.684544,-73.993744,40.690121
104,-73.99411,40.755638,-73.99411,40.755638
104,-74.000587,40.758324,-74.000793,40.757923
106,-73.974976,40.748531,-73.979462,40.762241
107,-73.989021,40.773987,-73.98674,40.767578
106,-73.979393,40.732468,-73.9907,40.742046
106,-73.980942,40.732353,-73.997879,40.726002
105,-73.983086,40.760948,-73.993011,40.756737
406,-73.853607,40.707817,-73.975525,40.746918
107,-73.975281,40.79026,-73.988068,40.734989
105,-73.978813,40.761864,-73.991264,40.749882
102,-73.995888,40.73299,-73.986816,40.742908
107,-73.981934,40.776535,-73.980286,40.687881
164,-73.981247,40.768913,-73.86438,40.77
306,-73.99427,40.686161,-73.986725,40.668686
108,-73.961876,40.770908,-73.997612,40.724266
106,-73.98114,40.742043,-73.942169,40.778133
402,-73.917801,40.743301,-73.95842,40.773026
108,-73.950325,40.780029,-73.978477,40.756313
105,-73.982109,40.746372,-73.922211,40.827454
104,-73.994225,40.751942,-73.993896,40.763172
164,-73.975304,40.765602,-73.980751,40.770897
105,-73.976089,40.756313,-73.989517,40.757385
101,-74.010231,40.711891,-74.178276,40.695629
109,-73.964462,40.807468,-73.99118,40.751438
108,-73.959198,40.763523,-73.991814,40.748985
103,-73.987007,40.733082,-73.971573,40.752018
103,-73.977226,40.721931,-73.986748,40.733101
104,-73.987602,40.769894,-73.984749,40.773624
103,-73.980064,40.726921,-73.985764,40.732754
108,-73.966248,40.765003,-73.952965,40.772503
109,-73.953293,40.822689,-73.964256,40.77726
106,-73.978714,40.740784,-73.981216,40.737446
108,-73.956535,40.766998,-73.951088,40.774506
105,-73.987633,40.73859,-73.952827,40.780602
103,-73.989357,40.730331,-73.985359,40.735634
108,-73.954788,40.773434,-73.960228,40.776157
105,-73.981064,40.755363,-73.974388,40.759396
108,-73.955002,40.773434,-73.785034,40.643311
108,-73.96505,40.766453,-73.777245,40.644623
105,-73.97065,40.761868,-73.989143,40.752682
101,-74.011543,40.707901,-73.969604,40.748974
105,-73.978134,40.755035,-74.001694,40.756317
104,-73.989258,40.767616,-73.997047,40.725246
107,-73.969597,40.800293,-73.95327,40.788383
108,-73.953514,40.775143,-73.969498,40.753506
106,-73.964973,40.759289,-73.993179,40.727695
108,-73.956017,40.778824,-73.994019,40.769791
401,-73.925186,40.768436,-73.979866,40.775288
107,-73.974762,40.787468,-73.960625,40.776611
107,-73.982414,40.77496,-73.990837,40.750469
105,-73.97583,40.75185,-73.999352,40.759235
106,-73.964989,40.755775,-73.981949,40.760471
107,-73.978561,40.787502,-73.986977,40.759357
102,-74.004532,40.737873,-73.978951,40.780991
480,-73.871124,40.773781,-74.014153,40.704739
107,-73.968643,40.799221,-73.954681,40.773102
108,-73.954704,40.765617,-73.975632,40.755417
105,-73.976837,40.753357,-73.978691,40.724236
103,-73.989197,40.726498,-73.959602,40.676689
302,-73.970619,40.689571,-73.987221,40.733402
103,-73.995659,40.715958,-73.918877,40.846199
108,-73.946564,40.776638,-73.93718,40.805141
105,-73.974098,40.757896,-73.975479,40.741413
105,-73.985878,40.746616,-73.862968,40.768578
106,-73.981796,40.732498,-73.984268,40.77459
102,-74.003372,40.726891,-73.859322,40.745251
483,-73.776772,40.64595,-73.957397,40.769291
483,-73.781433,40.64484,-73.97757,40.778008
164,-73.976509,40.775326,-73.969719,40.789936
301,-73.957214,40.71661,-74.00798,40.742203
104,-73.997108,40.742268,-73.976555,40.764755
104,-73.997734,40.757004,-73.985291,40.752689
105,-73.974464,40.757843,-73.97496,40.741722
105,-73.991333,40.749771,-74.001701,40.755676
106,-73.960289,40.757881,-73.973846,40.754093
105,-73.972816,40.760818,-73.985405,40.75774
483,-73.776764,40.64566,-73.770195,40.759304
104,-73.994888,40.75996,-73.965126,40.791763
108,-73.963356,40.771915,-73.958267,40.778591
105,-73.97982,40.764713,-73.977303,40.752525
107,-73.973389,40.792469,-73.953041,40.786015
106,-73.983032,40.738895,-73.968246,40.759277
404,-73.870247,40.733582,-73.870316,40.733784
483,-73.778702,40.646664,-73.982086,40.768726
103,-73.988434,40.718552,-73.957123,40.76152
105,-73.99115,40.750256,-73.9786,40.754078
164,-73.973694,40.764755,-73.959526,40.777012
107,-73.981918,40.775547,-73.916046,40.769985
108,-73.954391,40.764156,-73.967346,40.757133
102,-74.003387,40.723801,-74.012833,40.717518
108,-73.967247,40.768013,-73.956795,40.774704
107,-73.968002,40.792473,-74.008606,40.747326
109,-73.959145,40.814503,-73.777473,40.644642
106,-73.982635,40.739567,-73.87149,40.774181
104,-73.997406,40.756443,-73.996361,40.762768
111,-73.950798,40.785866,-73.969597,40.794674
105,-73.991669,40.746712,-73.998032,40.755043
103,-73.989441,40.72607,-73.996468,40.720352
406,-73.853416,40.7271,-73.975296,40.746861
108,-73.952263,40.778175,-74.001869,40.755684
105,-73.988174,40.74575,-73.997238,40.722317
107,-73.973457,40.79549,-73.993759,40.752254
105,-73.98735,40.75964,-73.99604,40.762482
108,-73.960533,40.768108,-73.787056,40.647427
108,-73.967758,40.762585,-73.924423,40.827385
103,-73.988091,40.718868,-73.985703,40.757778
108,-73.958435,40.775532,-73.970726,40.767517
164,-73.960831,40.796886,-73.962166,40.773911
104,-74.004341,40.747543,-73.99202,40.768955
104,-73.999619,40.738731,-73.969238,40.79565
105,-73.981339,40.744484,-73.981339,40.744484
107,-73.977409,40.779285,-73.986771,40.776531
107,-73.971436,40.792286,-73.971848,40.786865
104,-73.990456,40.761333,-73.986282,40.754105
105,-73.98378,40.76543,-73.992439,40.737518
108,-73.957291,40.765762,-73.97139,40.782486
401,-73.93174,40.765293,-73.940277,40.756268
105,-73.989204,40.748032,-73.943359,40.840359
105,-73.981087,40.764061,-73.975288,40.752247
101,-74.010422,40.718903,-73.971252,40.797932
107,-73.982132,40.778461,-73.981674,40.763668
106,-73.966393,40.753353,-73.974136,40.759708
108,-73.962906,40.763382,-73.992653,40.749321
101,-74.002747,40.708416,-73.999611,40.711983
102,-73.994263,40.724606,-73.994339,40.726456
102,-73.997017,40.737144,-74.009819,40.721588
402,-73.945335,40.751003,-73.921913,40.776222
106,-73.964378,40.760422,-74.003609,40.738277
108,-73.961807,40.764282,-73.990135,40.751694
102,-73.99894,40.722809,-74.004646,40.73764
105,-73.982552,40.761768,-74.000885,40.724129
105,-73.993362,40.752136,-73.999512,40.738724
108,-73.948837,40.772678,-73.927269,40.865517
105,-73.99131,40.749767,-73.992271,40.755394
109,-73.962036,40.812279,-73.995369,40.749832
104,-73.994331,40.761238,-73.99968,40.73444
108,-73.955605,40.779472,-73.98481,40.768429
107,-73.967308,40.79353,-73.980881,40.780815
105,-73.990105,40.734756,-73.995621,40.759235
107,-73.98262,40.779041,-73.97818,40.744652
108,-73.954536,40.778118,-73.955559,40.782032
102,-74.005257,40.725918,-73.982536,40.73127
106,-73.985847,40.735008,-74.007195,40.732903
101,-74.011658,40.7075,-73.989891,40.75061
106,-73.975609,40.743736,-73.991402,40.75539
108,-73.952026,40.766113,-73.945938,40.777473
101,-74.014687,40.717064,-73.95826,40.774914
108,-73.950539,40.771446,-73.986801,40.712399
108,-73.956322,40.76812,-73.973076,40.764103
103,-73.988052,40.718796,-73.984818,40.736492
101,-74.015579,40.716221,-73.954987,40.78326
108,-73.94474,40.779495,-73.952484,40.769035
103,-73.989807,40.729557,-73.948219,40.747536
107,-73.986427,40.778858,-73.964912,40.755749
102,-74,40.725929,-73.958336,40.772202
107,-73.973412,40.791805,-73.948418,40.774834
103,-73.989899,40.719841,-73.975578,40.745342
106,-73.982193,40.731831,-73.948006,40.782993
101,-74.000809,40.718464,-73.950111,40.775898
105,-73.988983,40.741337,-73.950661,40.771095
301,-73.958435,40.713234,-73.928116,40.699757
104,-74.003639,40.751514,-73.995636,40.75481
103,-73.991554,40.726845,-73.98362,40.729847
103,-73.988632,40.727325,-73.997536,40.716751
106,-73.98381,40.739201,-73.976784,40.756851
103,-73.988007,40.729465,-73.998566,40.729813
103,-73.986725,40.722382,-73.986725,40.722382
103,-73.997414,40.714157,-74.00679,40.713223
104,-73.99781,40.764008,-73.990318,40.751438
306,-73.993553,40.682106,-73.985664,40.67411
107,-73.974625,40.778057,-73.942245,40.786694
104,-73.995644,40.759815,-74.002113,40.734818
101,-74.009201,40.71405,-74.009201,40.71405
106,-73.959999,40.758148,-73.966354,40.773235
104,-73.996384,40.760017,-73.996254,40.74855
106,-73.982529,40.742409,-73.971535,40.787308
108,-73.948051,40.782757,-73.984566,40.714573
102,-74.008194,40.740433,-73.981476,40.778839
106,-73.981201,40.742077,-73.976707,40.749435
104,-73.994675,40.744621,-73.948936,40.797005
105,-73.99353,40.751888,-73.936356,40.845352
102,-73.995728,40.724564,-74.03183,40.614956
103,-73.988152,40.722691,-73.963234,40.7103
102,-73.994713,40.721146,-73.982361,40.727921
105,-73.982368,40.761299,-73.958649,40.764229
103,-73.988716,40.71862,-73.844208,40.719982
106,-73.975044,40.74511,-73.976692,40.732464
102,-73.999718,40.726929,-73.979897,40.682137
102,-74.005241,40.740017,-74.007607,40.707851
103,-73.989059,40.721516,-73.974709,40.645115
401,-73.910934,40.768929,-73.923592,40.761162
102,-73.995689,40.72509,-73.978111,40.745281
105,-73.99543,40.739265,-73.967636,40.751751
106,-73.979836,40.743221,-73.968254,40.690281
105,-73.982628,40.766453,-73.961426,40.771648
103,-73.992989,40.722446,-74.007393,40.733471
101,-74.007622,40.71273,-74.01342,40.705376
104,-73.983315,40.766853,-73.891373,40.858967
104,-74.001968,40.740337,-73.998787,40.744698
101,-74.009865,40.712116,-73.911148,40.813671
107,-73.97036,40.789116,-73.951973,40.769276
103,-73.987083,40.729118,-73.993515,40.740887
108,-73.955383,40.78548,-73.949913,40.79726
102,-74.006454,40.732666,-74.004433,40.737904
104,-73.995522,40.750622,-74.002663,40.754921
107,-73.98082,40.769684,-73.956444,40.763008
106,-73.975166,40.741898,-73.971313,40.755199
483,-73.776733,40.645405,-73.785706,40.732388
106,-73.978218,40.74168,-73.990074,40.725342
104,-73.991547,40.764889,-73.994789,40.723213
106,-73.982033,40.731903,-73.912331,40.708775
103,-73.99736,40.714108,-73.906136,40.769527
306,-74.000755,40.676952,-73.871429,40.7742
102,-74.006615,40.733021,-73.982536,40.693577
104,-73.992363,40.759441,-73.954338,40.789982
104,-73.989098,40.763363,-74.004501,40.74202
483,-73.78199,40.644543,-73.825386,40.72718
104,-73.988174,40.769604,-73.964981,40.801403
164,-73.975525,40.776783,-73.975525,40.776783
105,-73.975121,40.756531,-73.872528,40.774345
105,-73.981499,40.757858,-73.92186,40.743382
106,-73.975632,40.74081,-73.955711,40.768013
105,-73.982208,40.751732,-73.991356,40.730247
101,-74.013718,40.709187,-74.009018,40.710396
102,-73.997856,40.73597,-73.979393,40.761044
107,-73.968391,40.799068,-73.941185,40.839138
108,-73.95446,40.774254,-73.975105,40.752159
102,-73.995918,40.724224,-74.002472,40.733612
