id_origin,id_destino,times
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",103,1
"110 / Manhattan/ ""Central Harlem""",109,6
"110 / Manhattan/ ""Central Harlem""",110,13
"110 / Manhattan/ ""Central Harlem""",111,10
"110 / Manhattan/ ""Central Harlem""",104,7
"110 / Manhattan/ ""Central Harlem""",105,4
"110 / Manhattan/ ""Central Harlem""",108,7
"110 / Manhattan/ ""Central Harlem""",107,8
"110 / Manhattan/ ""Central Harlem""",164,3
"110 / Manhattan/ ""Central Harlem""",204,1
"110 / Manhattan/ ""Central Harlem""",480,3
"110 / Manhattan/ ""Central Harlem""",401,1
"110 / Manhattan/ ""Central Harlem""",102,1
"110 / Manhattan/ ""Central Harlem""",106,2
"110 / Manhattan/ ""Central Harlem""",301,1
"111 / Manhattan/ ""East Harlem""",107,12
"111 / Manhattan/ ""East Harlem""",111,14
"111 / Manhattan/ ""East Harlem""",105,14
"111 / Manhattan/ ""East Harlem""",402,3
"111 / Manhattan/ ""East Harlem""",108,32
"111 / Manhattan/ ""East Harlem""",104,5
"111 / Manhattan/ ""East Harlem""",106,8
"111 / Manhattan/ ""East Harlem""",209,3
"111 / Manhattan/ ""East Harlem""",480,2
"111 / Manhattan/ ""East Harlem""",112,2
"111 / Manhattan/ ""East Harlem""",110,6
"111 / Manhattan/ ""East Harlem""",103,1
"111 / Manhattan/ ""East Harlem""",208,1
"111 / Manhattan/ ""East Harlem""",109,3
"111 / Manhattan/ ""East Harlem""",164,1
"111 / Manhattan/ ""East Harlem""",211,1
"111 / Manhattan/ ""East Harlem""",401,4
"111 / Manhattan/ ""East Harlem""",102,1
"111 / Manhattan/ ""East Harlem""",483,1
"111 / Manhattan/ ""East Harlem""",207,1
"111 / Manhattan/ ""East Harlem""",202,1
"111 / Manhattan/ ""East Harlem""",201,1
"111 / Manhattan/ ""East Harlem""",101,1
"112 / Manhattan/ ""Washington Heights - Inwood""",107,2
"112 / Manhattan/ ""Washington Heights - Inwood""",112,2
"112 / Manhattan/ ""Washington Heights - Inwood""",404,1
"112 / Manhattan/ ""Washington Heights - Inwood""",109,2
"112 / Manhattan/ ""Washington Heights - Inwood""",110,4
"112 / Manhattan/ ""Washington Heights - Inwood""",305,1
"112 / Manhattan/ ""Washington Heights - Inwood""",480,1
"112 / Manhattan/ ""Washington Heights - Inwood""",104,1
"112 / Manhattan/ ""Washington Heights - Inwood""",403,1
"112 / Manhattan/ ""Washington Heights - Inwood""",204,1
"112 / Manhattan/ ""Washington Heights - Inwood""",164,2
"164 / Manhattan/ ""Park""",108,33
"164 / Manhattan/ ""Park""",107,28
"164 / Manhattan/ ""Park""",111,3
"164 / Manhattan/ ""Park""",164,9
"164 / Manhattan/ ""Park""",102,5
"164 / Manhattan/ ""Park""",105,20
"164 / Manhattan/ ""Park""",480,5
"164 / Manhattan/ ""Park""",106,3
"164 / Manhattan/ ""Park""",112,3
"164 / Manhattan/ ""Park""",110,2
"164 / Manhattan/ ""Park""",104,1
"164 / Manhattan/ ""Park""",406,1
"164 / Manhattan/ ""Park""",401,1
"164 / Manhattan/ ""Park""",402,1
"164 / Manhattan/ ""Park""",307,1
"164 / Manhattan/ ""Park""",302,1
"201 / Bronx/ ""Mott Haven - Melrose - Port Morris""",107,1
"204 / Bronx/ ""Highbridge - Concourse""",206,1
"204 / Bronx/ ""Highbridge - Concourse""",204,3
"204 / Bronx/ ""Highbridge - Concourse""",110,1
"205 / Bronx/ ""Morris Heights - University Heights - Fordham - Mt. Hope""",205,2
"210 / Bronx/ ""Throgs Neck - Pelham Bay - Co-op City - Westchester Square - City Island""",210,1
"212 / Bronx/ ""Williamsbridge - Baychester - Woodlawn - Wakefield - Eastchester""",212,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",401,5
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",301,43
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",407,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",112,2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",304,11
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",108,6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",101,6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",315,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",307,2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",102,11
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",106,2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",105,7
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",302,7
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",303,12
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",103,19
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",104,6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",110,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",107,4
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",109,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",405,6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",402,3
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",306,6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",316,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",480,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",314,2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",111,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",404,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",312,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",309,1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",308,3
"301 / Brooklyn/ ""Greenpoint - Williamsburg""",164,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",306,9
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",101,5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",314,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",315,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",105,5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",310,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",302,17
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",308,3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",108,5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",102,8
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",106,3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",104,3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",309,3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",164,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",402,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",307,2
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",311,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",405,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",103,3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",317,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",301,2
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",303,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",107,1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",304,1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",302,1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",104,1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",303,1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",401,1
"304 / Brooklyn/ ""Bushwick""",101,1
"304 / Brooklyn/ ""Bushwick""",303,2
"304 / Brooklyn/ ""Bushwick""",304,2
"304 / Brooklyn/ ""Bushwick""",164,1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",402,1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",102,5
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",301,4
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",306,16
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",302,7
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",101,1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",106,4
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",103,8
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",303,2
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",480,4
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",307,2
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",308,2
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",105,6
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",107,2
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",104,1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",355,1
"307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",104,1
"307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",307,2
"307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",102,1
"307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",306,1
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",301,2
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",302,2
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",306,2
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",308,2
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",105,1
"308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",309,1
"309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",102,1
"309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",108,1
"309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",306,1
"309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",303,1
"310 / Brooklyn/ ""Bay Ridge - Dyker Heights - Fort Hamilton""",104,1
"310 / Brooklyn/ ""Bay Ridge - Dyker Heights - Fort Hamilton""",310,2
"312 / Brooklyn/ ""Borough Park - Ocean Parkway - Kensington""",301,1
"312 / Brooklyn/ ""Borough Park - Ocean Parkway - Kensington""",314,1
"314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",306,1
"314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",314,6
"314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",305,1
"315 / Brooklyn/ ""Sheepshead Bay - Manhattan Beach - Kings Highway - Gravesend""",315,1
"316 / Brooklyn/ ""Ocean Hill - Brownsville""",308,1
"318 / Brooklyn/ ""Canarsie - Flatlands - Marine Park - Mill Basin - Bergen Beach""",317,1
"355 / Brooklyn/ ""Park""",314,1
"401 / Queens/ ""Astoria & Long Island City""",402,5
"401 / Queens/ ""Astoria & Long Island City""",105,14
"401 / Queens/ ""Astoria & Long Island City""",401,46
"401 / Queens/ ""Astoria & Long Island City""",307,1
"401 / Queens/ ""Astoria & Long Island City""",104,5
"401 / Queens/ ""Astoria & Long Island City""",106,12
"401 / Queens/ ""Astoria & Long Island City""",108,14
"401 / Queens/ ""Astoria & Long Island City""",303,1
"401 / Queens/ ""Astoria & Long Island City""",107,5
"401 / Queens/ ""Astoria & Long Island City""",412,1
"401 / Queens/ ""Astoria & Long Island City""",111,3
"401 / Queens/ ""Astoria & Long Island City""",405,2
"401 / Queens/ ""Astoria & Long Island City""",403,10
"401 / Queens/ ""Astoria & Long Island City""",103,4
"401 / Queens/ ""Astoria & Long Island City""",480,1
"401 / Queens/ ""Astoria & Long Island City""",109,2
"401 / Queens/ ""Astoria & Long Island City""",101,3
"401 / Queens/ ""Astoria & Long Island City""",102,1
"401 / Queens/ ""Astoria & Long Island City""",483,1
"401 / Queens/ ""Astoria & Long Island City""",110,1
"401 / Queens/ ""Astoria & Long Island City""",202,1
"401 / Queens/ ""Astoria & Long Island City""",406,1
"401 / Queens/ ""Astoria & Long Island City""",164,2
"401 / Queens/ ""Astoria & Long Island City""",112,1
"401 / Queens/ ""Astoria & Long Island City""",302,2
"401 / Queens/ ""Astoria & Long Island City""",206,1
"402 / Queens/ ""Sunnyside & Woodside""",108,13
"402 / Queens/ ""Sunnyside & Woodside""",105,16
"402 / Queens/ ""Sunnyside & Woodside""",403,4
"402 / Queens/ ""Sunnyside & Woodside""",102,2
"402 / Queens/ ""Sunnyside & Woodside""",106,8
"402 / Queens/ ""Sunnyside & Woodside""",402,15
"402 / Queens/ ""Sunnyside & Woodside""",107,2
"402 / Queens/ ""Sunnyside & Woodside""",111,2
"402 / Queens/ ""Sunnyside & Woodside""",104,3
"402 / Queens/ ""Sunnyside & Woodside""",483,1
"402 / Queens/ ""Sunnyside & Woodside""",103,6
"402 / Queens/ ""Sunnyside & Woodside""",301,4
"402 / Queens/ ""Sunnyside & Woodside""",401,7
"402 / Queens/ ""Sunnyside & Woodside""",112,1
"402 / Queens/ ""Sunnyside & Woodside""",404,2
"402 / Queens/ ""Sunnyside & Woodside""",480,2
"402 / Queens/ ""Sunnyside & Woodside""",409,1
"402 / Queens/ ""Sunnyside & Woodside""",407,2
"402 / Queens/ ""Sunnyside & Woodside""",309,1
"402 / Queens/ ""Sunnyside & Woodside""",101,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",403,3
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",402,3
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",107,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",112,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",404,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",103,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",109,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",401,1
"403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",108,1
"404 / Queens/ ""Elmhurst & Corona""",204,1
"404 / Queens/ ""Elmhurst & Corona""",406,1
"404 / Queens/ ""Elmhurst & Corona""",405,1
"404 / Queens/ ""Elmhurst & Corona""",404,4
"404 / Queens/ ""Elmhurst & Corona""",105,1
"404 / Queens/ ""Elmhurst & Corona""",403,2
"404 / Queens/ ""Elmhurst & Corona""",107,1
"404 / Queens/ ""Elmhurst & Corona""",401,1
"404 / Queens/ ""Elmhurst & Corona""",402,1
"404 / Queens/ ""Elmhurst & Corona""",102,1
"405 / Queens/ ""Maspeth - Middle Village - Ridgewood - Glendale""",105,1
"405 / Queens/ ""Maspeth - Middle Village - Ridgewood - Glendale""",405,1
"406 / Queens/ ""Rego Park & Forest Hills""",404,2
"406 / Queens/ ""Rego Park & Forest Hills""",406,2
"406 / Queens/ ""Rego Park & Forest Hills""",301,1
"406 / Queens/ ""Rego Park & Forest Hills""",106,2
"406 / Queens/ ""Rego Park & Forest Hills""",412,1
"406 / Queens/ ""Rego Park & Forest Hills""",405,1
"406 / Queens/ ""Rego Park & Forest Hills""",407,1
"407 / Queens/ ""Flushing - Whitestone - College Point""",401,1
"407 / Queens/ ""Flushing - Whitestone - College Point""",103,1
"408 / Queens/ ""Fresh Meadows - Kew Gardens Hills - Jamaica Hills""",103,1
"408 / Queens/ ""Fresh Meadows - Kew Gardens Hills - Jamaica Hills""",306,1
"409 / Queens/ ""Woodhaven - Richmond Hill - Kew Gardens""",406,2
"409 / Queens/ ""Woodhaven - Richmond Hill - Kew Gardens""",409,1
"410 / Queens/ ""Howard Beach - Ozone Park - South Ozone Park""",410,1
"410 / Queens/ ""Howard Beach - Ozone Park - South Ozone Park""",483,1
"412 / Queens/ ""Jamaica - South Jamaica - Hollis - St. Albans""",104,2
"412 / Queens/ ""Jamaica - South Jamaica - Hollis - St. Albans""",103,1
"480 / Queens/ ""Airport""",105,36
"480 / Queens/ ""Airport""",112,2
"480 / Queens/ ""Airport""",101,4
"480 / Queens/ ""Airport""",108,7
"480 / Queens/ ""Airport""",107,3
"480 / Queens/ ""Airport""",405,1
"480 / Queens/ ""Airport""",104,10
"480 / Queens/ ""Airport""",401,2
"480 / Queens/ ""Airport""",413,1
"480 / Queens/ ""Airport""",106,7
"480 / Queens/ ""Airport""",306,1
"480 / Queens/ ""Airport""",303,1
"480 / Queens/ ""Airport""",109,1
"480 / Queens/ ""Airport""",480,2
"480 / Queens/ ""Airport""",208,1
"480 / Queens/ ""Airport""",164,1
"480 / Queens/ ""Airport""",111,2
"480 / Queens/ ""Airport""",102,3
"480 / Queens/ ""Airport""",404,1
"480 / Queens/ ""Airport""",103,1
"480 / Queens/ ""Airport""",403,1
"480 / Queens/ ""Airport""",301,1
"480 / Queens/ ""Airport""",305,2
"480 / Queens/ ""Airport""",412,2
"480 / Queens/ ""Airport""",307,1
"481 / Queens/ ""Park""",401,1
"481 / Queens/ ""Park""",105,1
"483 / Queens/ ""Airport""",105,19
"483 / Queens/ ""Airport""",402,4
"483 / Queens/ ""Airport""",301,8
"483 / Queens/ ""Airport""",413,3
"483 / Queens/ ""Airport""",408,10
"483 / Queens/ ""Airport""",106,13
"483 / Queens/ ""Airport""",302,7
"483 / Queens/ ""Airport""",104,7
"483 / Queens/ ""Airport""",410,2
"483 / Queens/ ""Airport""",206,1
"483 / Queens/ ""Airport""",107,9
"483 / Queens/ ""Airport""",110,4
"483 / Queens/ ""Airport""",209,2
"483 / Queens/ ""Airport""",314,1
"483 / Queens/ ""Airport""",480,6
"483 / Queens/ ""Airport""",483,8
"483 / Queens/ ""Airport""",412,4
"483 / Queens/ ""Airport""",109,3
"483 / Queens/ ""Airport""",315,1
"483 / Queens/ ""Airport""",407,3
"483 / Queens/ ""Airport""",303,3
"483 / Queens/ ""Airport""",411,5
"483 / Queens/ ""Airport""",306,5
"483 / Queens/ ""Airport""",318,5
"483 / Queens/ ""Airport""",311,1
"483 / Queens/ ""Airport""",111,3
"483 / Queens/ ""Airport""",112,3
"483 / Queens/ ""Airport""",481,1
"483 / Queens/ ""Airport""",414,2
"483 / Queens/ ""Airport""",307,1
"483 / Queens/ ""Airport""",108,8
"483 / Queens/ ""Airport""",406,3
"483 / Queens/ ""Airport""",404,2
"483 / Queens/ ""Airport""",101,5
"483 / Queens/ ""Airport""",403,4
"483 / Queens/ ""Airport""",310,1
"483 / Queens/ ""Airport""",409,1
"483 / Queens/ ""Airport""",401,2
"483 / Queens/ ""Airport""",212,1
"483 / Queens/ ""Airport""",102,4
"483 / Queens/ ""Airport""",502,1
"483 / Queens/ ""Airport""",164,1
"483 / Queens/ ""Airport""",312,2
"483 / Queens/ ""Airport""",309,2
"483 / Queens/ ""Airport""",305,1
