id_origin,id_destino,times
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","480 / Queens/ ""Airport""",13
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","207 / Bronx/ ""Kingsbridge Heights. - Bedford Park - Fordham - University Heights""",2
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","112 / Manhattan/ ""Washington Heights - Inwood""",11
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",3
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","401 / Queens/ ""Astoria & Long Island City""",4
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","201 / Bronx/ ""Mott Haven - Melrose - Port Morris""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","206 / Bronx/ ""East Tremont - Bathgate - Belmont - West Farms""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","406 / Queens/ ""Rego Park & Forest Hills""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","208 / Bronx/ ""Kingsbridge - Riverdale - Marble Hill - Fieldston""",2
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","204 / Bronx/ ""Highbridge - Concourse""",2
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","412 / Queens/ ""Jamaica - South Jamaica - Hollis - St. Albans""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",1
"107 / Manhattan/ ""Lincoln Square - Upper West Side""","404 / Queens/ ""Elmhurst & Corona""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",217
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",434
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",29
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","301 / Brooklyn/ ""Greenpoint - Williamsburg""",5
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",92
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","164 / Manhattan/ ""Park""",42
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",107
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","111 / Manhattan/ ""East Harlem""",48
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","110 / Manhattan/ ""Central Harlem""",22
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","402 / Queens/ ""Sunnyside & Woodside""",8
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",11
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",3
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","104 / Manhattan/ ""Chelsea - Clinton""",42
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","480 / Queens/ ""Airport""",25
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","401 / Queens/ ""Astoria & Long Island City""",18
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","112 / Manhattan/ ""Washington Heights - Inwood""",10
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","406 / Queens/ ""Rego Park & Forest Hills""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",16
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","483 / Queens/ ""Airport""",17
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","201 / Bronx/ ""Mott Haven - Melrose - Port Morris""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","103 / Manhattan/ ""Lower East Side - Chinatown - Two Bridges""",23
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","407 / Queens/ ""Flushing - Whitestone - College Point""",2
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",3
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","204 / Bronx/ ""Highbridge - Concourse""",2
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",2
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",2
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","405 / Queens/ ""Maspeth - Middle Village - Ridgewood - Glendale""",4
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","316 / Brooklyn/ ""Ocean Hill - Brownsville""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","203 / Bronx/ ""Melrose - Morrisania - Claremont - Crotona Park East""",2
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","208 / Bronx/ ""Kingsbridge - Riverdale - Marble Hill - Fieldston""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","212 / Bronx/ ""Williamsbridge - Baychester - Woodlawn - Wakefield - Eastchester""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","206 / Bronx/ ""East Tremont - Bathgate - Belmont - West Farms""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","304 / Brooklyn/ ""Bushwick""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","408 / Queens/ ""Fresh Meadows - Kew Gardens Hills - Jamaica Hills""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","502 / Staten Island/ ""Mid-Island""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",1
"108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""","205 / Bronx/ ""Morris Heights - University Heights - Fordham - Mt. Hope""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",23
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",14
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","110 / Manhattan/ ""Central Harlem""",7
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",7
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",3
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","104 / Manhattan/ ""Chelsea - Clinton""",8
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",5
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","164 / Manhattan/ ""Park""",3
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","483 / Queens/ ""Airport""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","201 / Bronx/ ""Mott Haven - Melrose - Port Morris""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","111 / Manhattan/ ""East Harlem""",3
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","112 / Manhattan/ ""Washington Heights - Inwood""",3
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","401 / Queens/ ""Astoria & Long Island City""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","480 / Queens/ ""Airport""",3
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",1
"109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""","103 / Manhattan/ ""Lower East Side - Chinatown - Two Bridges""",1
"110 / Manhattan/ ""Central Harlem""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",6
"110 / Manhattan/ ""Central Harlem""","110 / Manhattan/ ""Central Harlem""",13
"110 / Manhattan/ ""Central Harlem""","111 / Manhattan/ ""East Harlem""",10
"110 / Manhattan/ ""Central Harlem""","104 / Manhattan/ ""Chelsea - Clinton""",7
"110 / Manhattan/ ""Central Harlem""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",4
"110 / Manhattan/ ""Central Harlem""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",7
"110 / Manhattan/ ""Central Harlem""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",8
"110 / Manhattan/ ""Central Harlem""","164 / Manhattan/ ""Park""",3
"110 / Manhattan/ ""Central Harlem""","204 / Bronx/ ""Highbridge - Concourse""",1
"110 / Manhattan/ ""Central Harlem""","480 / Queens/ ""Airport""",3
"110 / Manhattan/ ""Central Harlem""","401 / Queens/ ""Astoria & Long Island City""",1
"110 / Manhattan/ ""Central Harlem""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",1
"110 / Manhattan/ ""Central Harlem""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",2
"110 / Manhattan/ ""Central Harlem""","301 / Brooklyn/ ""Greenpoint - Williamsburg""",1
"111 / Manhattan/ ""East Harlem""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",12
"111 / Manhattan/ ""East Harlem""","111 / Manhattan/ ""East Harlem""",14
"111 / Manhattan/ ""East Harlem""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",14
"111 / Manhattan/ ""East Harlem""","402 / Queens/ ""Sunnyside & Woodside""",3
"111 / Manhattan/ ""East Harlem""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",32
"111 / Manhattan/ ""East Harlem""","104 / Manhattan/ ""Chelsea - Clinton""",5
"111 / Manhattan/ ""East Harlem""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",8
"111 / Manhattan/ ""East Harlem""","209 / Bronx/ ""Soundview - Castle Hill - Union Port - Parkchester""",3
"111 / Manhattan/ ""East Harlem""","480 / Queens/ ""Airport""",2
"111 / Manhattan/ ""East Harlem""","112 / Manhattan/ ""Washington Heights - Inwood""",2
"111 / Manhattan/ ""East Harlem""","110 / Manhattan/ ""Central Harlem""",6
"111 / Manhattan/ ""East Harlem""","103 / Manhattan/ ""Lower East Side - Chinatown - Two Bridges""",1
"111 / Manhattan/ ""East Harlem""","208 / Bronx/ ""Kingsbridge - Riverdale - Marble Hill - Fieldston""",1
"111 / Manhattan/ ""East Harlem""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",3
"111 / Manhattan/ ""East Harlem""","164 / Manhattan/ ""Park""",1
"111 / Manhattan/ ""East Harlem""","211 / Bronx/ ""Morris Park - Pelham Parkway - Bronxdale - Van Nest - Laconia""",1
"111 / Manhattan/ ""East Harlem""","401 / Queens/ ""Astoria & Long Island City""",4
"111 / Manhattan/ ""East Harlem""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",1
"111 / Manhattan/ ""East Harlem""","483 / Queens/ ""Airport""",1
"111 / Manhattan/ ""East Harlem""","207 / Bronx/ ""Kingsbridge Heights. - Bedford Park - Fordham - University Heights""",1
"111 / Manhattan/ ""East Harlem""","202 / Bronx/ ""Hunts Point - Longwood""",1
"111 / Manhattan/ ""East Harlem""","201 / Bronx/ ""Mott Haven - Melrose - Port Morris""",1
"111 / Manhattan/ ""East Harlem""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",2
"112 / Manhattan/ ""Washington Heights - Inwood""","112 / Manhattan/ ""Washington Heights - Inwood""",2
"112 / Manhattan/ ""Washington Heights - Inwood""","404 / Queens/ ""Elmhurst & Corona""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",2
"112 / Manhattan/ ""Washington Heights - Inwood""","110 / Manhattan/ ""Central Harlem""",4
"112 / Manhattan/ ""Washington Heights - Inwood""","305 / Brooklyn/ ""East New York - New Lots - City Line - Starrett City""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","480 / Queens/ ""Airport""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","104 / Manhattan/ ""Chelsea - Clinton""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","403 / Queens/ ""Jackson Heights - East Elmhurst - North Corona""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","204 / Bronx/ ""Highbridge - Concourse""",1
"112 / Manhattan/ ""Washington Heights - Inwood""","164 / Manhattan/ ""Park""",2
"164 / Manhattan/ ""Park""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",33
"164 / Manhattan/ ""Park""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",28
"164 / Manhattan/ ""Park""","111 / Manhattan/ ""East Harlem""",3
"164 / Manhattan/ ""Park""","164 / Manhattan/ ""Park""",9
"164 / Manhattan/ ""Park""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",5
"164 / Manhattan/ ""Park""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",20
"164 / Manhattan/ ""Park""","480 / Queens/ ""Airport""",5
"164 / Manhattan/ ""Park""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",3
"164 / Manhattan/ ""Park""","112 / Manhattan/ ""Washington Heights - Inwood""",3
"164 / Manhattan/ ""Park""","110 / Manhattan/ ""Central Harlem""",2
"164 / Manhattan/ ""Park""","104 / Manhattan/ ""Chelsea - Clinton""",1
"164 / Manhattan/ ""Park""","406 / Queens/ ""Rego Park & Forest Hills""",1
"164 / Manhattan/ ""Park""","401 / Queens/ ""Astoria & Long Island City""",1
"164 / Manhattan/ ""Park""","402 / Queens/ ""Sunnyside & Woodside""",1
"164 / Manhattan/ ""Park""","307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",1
"164 / Manhattan/ ""Park""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",1
"201 / Bronx/ ""Mott Haven - Melrose - Port Morris""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",1
"204 / Bronx/ ""Highbridge - Concourse""","206 / Bronx/ ""East Tremont - Bathgate - Belmont - West Farms""",1
"204 / Bronx/ ""Highbridge - Concourse""","204 / Bronx/ ""Highbridge - Concourse""",3
"204 / Bronx/ ""Highbridge - Concourse""","110 / Manhattan/ ""Central Harlem""",1
"205 / Bronx/ ""Morris Heights - University Heights - Fordham - Mt. Hope""","205 / Bronx/ ""Morris Heights - University Heights - Fordham - Mt. Hope""",2
"210 / Bronx/ ""Throgs Neck - Pelham Bay - Co-op City - Westchester Square - City Island""","210 / Bronx/ ""Throgs Neck - Pelham Bay - Co-op City - Westchester Square - City Island""",1
"212 / Bronx/ ""Williamsbridge - Baychester - Woodlawn - Wakefield - Eastchester""","212 / Bronx/ ""Williamsbridge - Baychester - Woodlawn - Wakefield - Eastchester""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","401 / Queens/ ""Astoria & Long Island City""",5
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","301 / Brooklyn/ ""Greenpoint - Williamsburg""",43
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","407 / Queens/ ""Flushing - Whitestone - College Point""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","112 / Manhattan/ ""Washington Heights - Inwood""",2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","304 / Brooklyn/ ""Bushwick""",11
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","315 / Brooklyn/ ""Sheepshead Bay - Manhattan Beach - Kings Highway - Gravesend""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",11
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",7
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",7
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",12
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","103 / Manhattan/ ""Lower East Side - Chinatown - Two Bridges""",19
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","104 / Manhattan/ ""Chelsea - Clinton""",6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","110 / Manhattan/ ""Central Harlem""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",4
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","109 / Manhattan/ ""West Harlem - Morningside Heights - Manhattanville - Hamilton Heights""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","405 / Queens/ ""Maspeth - Middle Village - Ridgewood - Glendale""",6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","402 / Queens/ ""Sunnyside & Woodside""",3
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",6
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","316 / Brooklyn/ ""Ocean Hill - Brownsville""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","480 / Queens/ ""Airport""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",2
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","111 / Manhattan/ ""East Harlem""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","404 / Queens/ ""Elmhurst & Corona""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","312 / Brooklyn/ ""Borough Park - Ocean Parkway - Kensington""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",1
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",3
"301 / Brooklyn/ ""Greenpoint - Williamsburg""","164 / Manhattan/ ""Park""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",9
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","314 / Brooklyn/ ""Flatbush - Ocean Parkway - Midwood""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","315 / Brooklyn/ ""Sheepshead Bay - Manhattan Beach - Kings Highway - Gravesend""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","105 / Manhattan/ ""Midtown - Times Square - Herald Square - Midtown South""",5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","310 / Brooklyn/ ""Bay Ridge - Dyker Heights - Fort Hamilton""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",17
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","308 / Brooklyn/ ""Crown Heights - Prospect Heights - Weeksville""",3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","108 / Manhattan/ ""Upper East Side - Lenox Hill - Yorkville - Roosevelt Island""",5
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",8
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","106 / Manhattan/ ""Murray Hill - East Midtown - Stuyvesant Town""",3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","104 / Manhattan/ ""Chelsea - Clinton""",3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","309 / Brooklyn/ ""Crown Heights South - Prospect Lefferts Gardens - Wingate""",3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","164 / Manhattan/ ""Park""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","402 / Queens/ ""Sunnyside & Woodside""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","307 / Brooklyn/ ""Sunset Park - Windsor Terrace""",2
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","311 / Brooklyn/ ""Bensonhurst - Mapleton - Bath Beach - Gravesend""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","405 / Queens/ ""Maspeth - Middle Village - Ridgewood - Glendale""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","103 / Manhattan/ ""Lower East Side - Chinatown - Two Bridges""",3
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","317 / Brooklyn/ ""Flatbush - Rugby - Farragut - Northeast Flatbush""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","301 / Brooklyn/ ""Greenpoint - Williamsburg""",2
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","107 / Manhattan/ ""Lincoln Square - Upper West Side""",1
"302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""","304 / Brooklyn/ ""Bushwick""",1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""","104 / Manhattan/ ""Chelsea - Clinton""",1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",1
"303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""","401 / Queens/ ""Astoria & Long Island City""",1
"304 / Brooklyn/ ""Bushwick""","101 / Manhattan/ ""Civic Center - Wall Street - Governors Island - Liberty Island - Ellis Island - Tribeca""",1
"304 / Brooklyn/ ""Bushwick""","303 / Brooklyn/ ""Bedford Stuyvesant - Tompkins Park North - Stuyvesant Heights""",2
"304 / Brooklyn/ ""Bushwick""","304 / Brooklyn/ ""Bushwick""",2
"304 / Brooklyn/ ""Bushwick""","164 / Manhattan/ ""Park""",1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""","402 / Queens/ ""Sunnyside & Woodside""",1
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""","102 / Manhattan/ ""Greenwich Village - Noho - Soho - Little Italy""",5
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""","301 / Brooklyn/ ""Greenpoint - Williamsburg""",4
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""","306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""",16
"306 / Brooklyn/ ""Red Hook - Park Slope - Gowanus - Carroll Gardens - Cobble Hill""","302 / Brooklyn/ ""Downtown Brooklyn - Fort Greene - Brooklyn Heights - Boerum Hill""",7
