Origin,Dest Long,Dest Lat,Times
Manhattan,-73.989227,40.741474,0
Manhattan,-73.95546,40.776661,0
Manhattan,-73.986794,40.753716,0
Manhattan,-73.986313,40.760708,0
Manhattan,-73.953117,40.779655,0
Manhattan,-73.984619,40.76424,0
Manhattan,-73.961555,40.779518,0
Manhattan,-73.983101,40.735016,0
Manhattan,-73.952972,40.771702,0
Manhattan,-73.998787,40.742252,0
Manhattan,-74.001335,40.756374,0
Manhattan,-73.952545,40.789551,0
Manhattan,-73.952286,40.766483,0
Manhattan,-73.971367,40.788826,0
Manhattan,-73.999374,40.754566,0
Manhattan,-73.980049,40.783878,0
Manhattan,-73.990044,40.751198,0
Manhattan,-73.985741,40.757446,0
Manhattan,-74.008339,40.74535,0
Manhattan,-73.990784,40.755219,0
Manhattan,-73.996597,40.737385,0
Manhattan,-73.956024,40.818592,0
Manhattan,-73.980446,40.780312,0
Manhattan,-73.990311,40.730526,0
Manhattan,-73.992477,40.715366,0
Manhattan,-73.994843,40.74004,0
Manhattan,-73.979729,40.761196,0
Manhattan,-73.982658,40.731377,0
Manhattan,-73.998718,40.760288,0
Manhattan,-73.958145,40.768665,0
Manhattan,-73.950989,40.780926,0
Manhattan,-73.999481,40.758846,0
Manhattan,-74.008507,40.745678,0
Manhattan,-73.994164,40.724709,0
Manhattan,-73.9599,40.771118,0
Manhattan,-73.979912,40.748814,0
Manhattan,-73.986259,40.768349,0
Manhattan,-74.004005,40.747639,0
Manhattan,-73.940048,40.803284,0
Manhattan,-73.987129,40.749557,0
Manhattan,-73.989815,40.752541,0
Manhattan,-73.989708,40.751823,0
Manhattan,-73.997627,40.756557,0
Manhattan,-73.960838,40.779259,0
Queens,-73.8526,40.752636,0
Manhattan,-73.94767,40.80965,0
Manhattan,-73.976982,40.755993,0
Manhattan,-73.949211,40.801891,0
Manhattan,-73.95504,40.820045,0
Manhattan,-74.004997,40.708801,0
Manhattan,-73.992928,40.752197,0
Manhattan,-73.940025,40.840736,0
Manhattan,-73.973694,40.757679,0
Manhattan,-73.969696,40.748592,0
Manhattan,-73.994888,40.750061,0
Manhattan,-73.981758,40.757881,0
Manhattan,-73.99752,40.746593,0
Manhattan,-74.008942,40.704102,0
Manhattan,-73.979332,40.749592,0
Manhattan,-73.982063,40.761898,0
Manhattan,-73.978912,40.777206,0
Manhattan,-73.988663,40.753506,0
Manhattan,-73.958504,40.81591,0
Manhattan,-73.988739,40.741268,0
Manhattan,-73.99469,40.752651,0
Manhattan,-73.975769,40.776421,0
Manhattan,-73.972427,40.795994,0
Manhattan,-73.969887,40.762955,0
Manhattan,-73.979424,40.752522,0
Manhattan,-73.986992,40.770813,0
Manhattan,-73.982132,40.764069,0
Manhattan,-74.005081,40.729691,0
Manhattan,-73.96167,40.780396,0
Manhattan,-73.991493,40.759605,0
Manhattan,-74.00705,40.705578,0
Manhattan,-73.976288,40.759136,0
Manhattan,-74.008469,40.745445,0
Manhattan,-73.944115,40.791267,0
Manhattan,-73.975304,40.787113,0
Manhattan,-73.98156,40.778648,0
Manhattan,-73.973404,40.762611,0
Queens,-73.838654,40.717251,0
Manhattan,-74.003593,40.732227,0
Manhattan,-73.9645,40.7547,0
Manhattan,-73.982292,40.768379,0
Manhattan,-73.961258,40.780258,0
Manhattan,-73.990234,40.756351,0
Manhattan,-73.989075,40.752293,0
Manhattan,-73.980431,40.746647,0
Manhattan,-73.972275,40.759598,0
Queens,-73.916939,40.742622,0
Manhattan,-73.999077,40.759949,0
Manhattan,-73.986481,40.755821,0
Manhattan,-73.960709,40.774174,0
Manhattan,-73.98114,40.742119,0
Manhattan,-73.995529,40.744118,0
Queens,-73.899239,40.778439,0
Manhattan,-73.959908,40.780354,0
Manhattan,-73.981583,40.766186,0
Manhattan,-73.980019,40.763176,0
Manhattan,-73.953384,40.7715,0
Manhattan,-73.979118,40.762066,0
Manhattan,-73.983299,40.746254,0
Manhattan,-73.985718,40.768856,0
Manhattan,-73.973106,40.760868,0
Manhattan,-73.9571,40.774536,0
Manhattan,-74.004555,40.710213,0
Manhattan,-73.959267,40.76318,0
Manhattan,-73.990814,40.75069,0
Manhattan,-73.979286,40.757309,0
Manhattan,-73.98999,40.761158,0
Manhattan,-73.99575,40.769028,0
Manhattan,-73.991135,40.755878,0
Manhattan,-73.953758,40.787754,0
Manhattan,-73.958557,40.769348,0
Manhattan,-73.957771,40.779526,0
Manhattan,-73.98275,40.723042,0
Manhattan,-73.973129,40.757332,0
Manhattan,-73.993759,40.735729,0
Manhattan,-73.976791,40.780193,0
Manhattan,-73.999794,40.758911,0
Manhattan,-73.948616,40.773769,0
Manhattan,-73.9459,40.772621,0
Manhattan,-73.971169,40.798519,0
Manhattan,-73.991829,40.754589,0
Manhattan,-73.978912,40.789387,0
Manhattan,-73.988899,40.729099,0
Manhattan,-73.998505,40.760746,0
Manhattan,-73.997665,40.743267,0
Manhattan,-73.990829,40.75119,0
Brooklyn,-73.996941,40.693047,0
Manhattan,-73.987343,40.756176,0
Manhattan,-73.966042,40.773758,0
Manhattan,-73.948952,40.797249,0
Manhattan,-73.97538,40.752483,0
Manhattan,-73.972145,40.762867,0
Manhattan,-73.955345,40.772537,0
Manhattan,-73.954849,40.775898,0
Manhattan,-73.955444,40.776955,0
Manhattan,-73.978409,40.783337,0
Manhattan,-73.976212,40.748398,0
Manhattan,-73.992752,40.758427,0
Manhattan,-73.993263,40.757423,0
Manhattan,-73.956558,40.774872,0
Manhattan,-73.989189,40.721767,0
Manhattan,-73.994591,40.751926,0
Manhattan,-73.963257,40.79372,0
Manhattan,-73.914253,40.870991,0
Manhattan,-74.000343,40.758537,0
Manhattan,-73.983269,40.728237,0
Manhattan,-73.971321,40.766727,0
Manhattan,-73.998299,40.761154,0
Manhattan,-73.942062,40.837872,0
Manhattan,-73.952507,40.804085,0
Manhattan,-73.981224,40.738232,0
Manhattan,-73.997673,40.740299,0
Manhattan,-74.000397,40.75761,0
Queens,-73.937492,40.758327,0
Manhattan,-73.990555,40.753696,0
Manhattan,-73.966385,40.770447,0
Manhattan,-73.976563,40.729259,0
Manhattan,-73.994034,40.75127,0
Brooklyn,-73.978729,40.684544,0
Manhattan,-73.998405,40.74279,0
Manhattan,-73.979607,40.761898,0
Manhattan,-74.004662,40.722904,0
Brooklyn,-73.939522,40.705608,0
Manhattan,-73.980019,40.752956,0
Manhattan,-73.959625,40.765224,0
Manhattan,-73.925232,40.862301,0
Manhattan,-73.98159,40.738167,0
Manhattan,-73.939789,40.840916,0
Manhattan,-73.971924,40.744869,0
Manhattan,-73.997665,40.759617,0
Manhattan,-73.955635,40.7878,0
Manhattan,-73.952087,40.798809,0
Manhattan,-73.96035,40.766293,0
Manhattan,-73.964439,40.75864,0
Manhattan,-73.984375,40.747822,0
Manhattan,-73.955238,40.785698,0
Manhattan,-73.970253,40.799072,0
Manhattan,-73.966583,40.753094,0
Manhattan,-73.973274,40.785225,0
Manhattan,-73.978806,40.762325,0
Manhattan,-74.000092,40.758617,0
Manhattan,-73.984306,40.764141,0
Manhattan,-73.989136,40.741749,0
Bronx,-73.899323,40.845364,0
Manhattan,-73.992142,40.749477,0
Manhattan,-73.958885,40.763859,0
Manhattan,-73.978615,40.759712,0
Manhattan,-73.975517,40.744926,0
Manhattan,-73.990089,40.746338,0
Manhattan,-73.983215,40.721973,0
Manhattan,-73.954071,40.766327,0
Manhattan,-73.953056,40.779919,0
Manhattan,-73.943657,40.840279,0
Manhattan,-73.948006,40.778568,0
Manhattan,-73.960434,40.772141,0
Manhattan,-73.970573,40.762741,0
Manhattan,-73.975533,40.757908,0
Manhattan,-73.966537,40.808243,0
Manhattan,-73.97168,40.749619,0
Manhattan,-73.988228,40.744263,0
Manhattan,-73.986504,40.776787,0
Manhattan,-73.961304,40.772511,0
Manhattan,-73.977638,40.718376,0
Manhattan,-73.956306,40.766525,0
Manhattan,-73.953842,40.787636,0
Manhattan,-73.986862,40.770527,0
Manhattan,-73.985344,40.747726,0
Manhattan,-74.005333,40.74353,0
Manhattan,-73.972237,40.794197,0
Manhattan,-73.99073,40.734661,0
Manhattan,-73.988113,40.742886,0
Manhattan,-73.936066,40.815006,0
Manhattan,-73.999146,40.733932,0
Manhattan,-73.987305,40.735973,0
Queens,-73.870331,40.773392,0
Manhattan,-74.004463,40.739712,0
Manhattan,-73.955582,40.772491,0
Manhattan,-73.962265,40.767185,0
Manhattan,-73.975845,40.74884,0
Manhattan,-73.964241,40.764549,0
Manhattan,-73.953369,40.775471,0
Manhattan,-73.991974,40.757946,0
Manhattan,-73.969742,40.756733,0
Manhattan,-74.005333,40.720894,0
Manhattan,-73.941803,40.827045,0
Manhattan,-73.984871,40.756538,0
Manhattan,-74.00824,40.746231,0
Manhattan,-73.955223,40.804344,0
Manhattan,-73.982689,40.742168,0
Queens,-73.81794,40.717598,0
Manhattan,-73.981552,40.736492,0
Manhattan,-73.971375,40.781666,0
Manhattan,-74.002502,40.760727,0
Manhattan,-74.005524,40.728565,0
Manhattan,-73.977837,40.763466,0
Manhattan,-73.966614,40.804073,0
Manhattan,-73.983627,40.773441,0
Manhattan,-73.972557,40.761002,0
Manhattan,-74.008942,40.71109,0
Manhattan,-74.015594,40.704933,0
Manhattan,-73.979622,40.723019,0
Manhattan,-73.977844,40.749924,0
Manhattan,-74.003784,40.725956,0
Manhattan,-73.985962,40.763676,0
Manhattan,-73.953247,40.783524,0
Manhattan,-73.945129,40.782612,0
Manhattan,-73.990089,40.750671,0
Manhattan,-73.962013,40.776531,0
Brooklyn,-73.993744,40.690121,0
Manhattan,-73.99411,40.755638,0
Manhattan,-74.000793,40.757923,0
Manhattan,-73.979462,40.762241,0
Manhattan,-73.98674,40.767578,0
Manhattan,-73.9907,40.742046,0
Manhattan,-73.997879,40.726002,0
Manhattan,-73.993011,40.756737,0
Manhattan,-73.988068,40.734989,0
Manhattan,-73.991264,40.749882,0
Manhattan,-73.986816,40.742908,0
Brooklyn,-73.986725,40.668686,0
Manhattan,-73.997612,40.724266,0
Manhattan,-73.978477,40.756313,0
Manhattan,-73.993896,40.763172,0
Manhattan,-73.980751,40.770897,0
Manhattan,-73.989517,40.757385,0
Manhattan,-73.99118,40.751438,0
Manhattan,-73.991814,40.748985,0
Manhattan,-73.971573,40.752018,0
Manhattan,-73.986748,40.733101,0
Manhattan,-73.984749,40.773624,0
Manhattan,-73.985764,40.732754,0
Manhattan,-73.952965,40.772503,0
Manhattan,-73.964256,40.77726,0
Manhattan,-73.981216,40.737446,0
Manhattan,-73.951088,40.774506,0
Manhattan,-73.952827,40.780602,0
Manhattan,-73.985359,40.735634,0
Manhattan,-73.960228,40.776157,0
Manhattan,-73.974388,40.759396,0
Manhattan,-73.989143,40.752682,0
Manhattan,-73.969604,40.748974,0
Manhattan,-74.001694,40.756317,0
Manhattan,-73.997047,40.725246,0
Manhattan,-73.95327,40.788383,0
Manhattan,-73.969498,40.753506,0
Manhattan,-73.993179,40.727695,0
Manhattan,-73.994019,40.769791,0
Manhattan,-73.960625,40.776611,0
Manhattan,-73.990837,40.750469,0
Manhattan,-73.999352,40.759235,0
Manhattan,-73.981949,40.760471,0
Manhattan,-73.986977,40.759357,0
Manhattan,-73.978951,40.780991,0
Manhattan,-73.954681,40.773102,0
Manhattan,-73.975632,40.755417,0
Manhattan,-73.978691,40.724236,0
Manhattan,-73.93718,40.805141,0
Manhattan,-73.975479,40.741413,0
Manhattan,-73.984268,40.77459,0
Manhattan,-73.969719,40.789936,0
Manhattan,-73.976555,40.764755,0
Manhattan,-73.985291,40.752689,0
Manhattan,-73.97496,40.741722,0
Manhattan,-74.001701,40.755676,0
Manhattan,-73.973846,40.754093,0
Manhattan,-73.985405,40.75774,0
Queens,-73.770195,40.759304,0
Manhattan,-73.965126,40.791763,0
Manhattan,-73.958267,40.778591,0
Manhattan,-73.977303,40.752525,0
Manhattan,-73.953041,40.786015,0
Manhattan,-73.968246,40.759277,0
Queens,-73.870316,40.733784,0
Manhattan,-73.957123,40.76152,0
Manhattan,-73.9786,40.754078,0
Manhattan,-73.959526,40.777012,0
Manhattan,-73.967346,40.757133,0
Manhattan,-74.012833,40.717518,0
Manhattan,-73.956795,40.774704,0
Manhattan,-74.008606,40.747326,0
Manhattan,-73.996361,40.762768,0
Manhattan,-73.969597,40.794674,0
Manhattan,-73.998032,40.755043,0
Manhattan,-73.996468,40.720352,0
Manhattan,-74.001869,40.755684,0
Manhattan,-73.997238,40.722317,0
Manhattan,-73.993759,40.752254,0
Manhattan,-73.99604,40.762482,0
Manhattan,-73.985703,40.757778,0
Manhattan,-73.970726,40.767517,0
Manhattan,-73.962166,40.773911,0
Manhattan,-73.99202,40.768955,0
Manhattan,-73.969238,40.79565,0
Manhattan,-73.981339,40.744484,0
Manhattan,-73.986771,40.776531,0
Manhattan,-73.971848,40.786865,0
Manhattan,-73.986282,40.754105,0
Manhattan,-73.992439,40.737518,0
Manhattan,-73.97139,40.782486,0
Queens,-73.940277,40.756268,0
Manhattan,-73.943359,40.840359,0
Manhattan,-73.975288,40.752247,0
Manhattan,-73.971252,40.797932,0
Manhattan,-73.981674,40.763668,0
Manhattan,-73.974136,40.759708,0
Manhattan,-73.992653,40.749321,0
Manhattan,-73.999611,40.711983,0
Manhattan,-73.994339,40.726456,0
Manhattan,-74.009819,40.721588,0
Queens,-73.921913,40.776222,0
Manhattan,-74.003609,40.738277,0
Manhattan,-73.990135,40.751694,0
Manhattan,-74.004646,40.73764,0
Manhattan,-74.000885,40.724129,0
Manhattan,-73.999512,40.738724,0
Manhattan,-73.927269,40.865517,0
Manhattan,-73.992271,40.755394,0
Manhattan,-73.995369,40.749832,0
Manhattan,-73.99968,40.73444,0
Manhattan,-73.98481,40.768429,0
Manhattan,-73.980881,40.780815,0
Manhattan,-73.995621,40.759235,0
Manhattan,-73.97818,40.744652,0
Manhattan,-73.955559,40.782032,0
Manhattan,-73.982536,40.73127,0
Manhattan,-74.007195,40.732903,0
Manhattan,-73.989891,40.75061,0
Manhattan,-73.991402,40.75539,0
Manhattan,-73.945938,40.777473,0
Manhattan,-73.95826,40.774914,0
Manhattan,-73.986801,40.712399,0
Manhattan,-73.973076,40.764103,0
Manhattan,-73.984818,40.736492,0
Manhattan,-73.954987,40.78326,0
Manhattan,-73.952484,40.769035,0
Manhattan,-73.964912,40.755749,0
Manhattan,-73.958336,40.772202,0
Manhattan,-73.948418,40.774834,0
Manhattan,-73.975578,40.745342,0
Manhattan,-73.948006,40.782993,0
Manhattan,-73.950111,40.775898,0
Manhattan,-73.950661,40.771095,0
Brooklyn,-73.928116,40.699757,0
Manhattan,-73.995636,40.75481,0
Manhattan,-73.98362,40.729847,0
Manhattan,-73.997536,40.716751,0
Manhattan,-73.976784,40.756851,0
Manhattan,-73.998566,40.729813,0
Manhattan,-73.986725,40.722382,0
Manhattan,-74.00679,40.713223,0
Manhattan,-73.990318,40.751438,0
Brooklyn,-73.985664,40.67411,0
Manhattan,-73.942245,40.786694,0
Manhattan,-74.002113,40.734818,0
Manhattan,-74.009201,40.71405,0
Manhattan,-73.966354,40.773235,0
Manhattan,-73.996254,40.74855,0
Manhattan,-73.971535,40.787308,0
Manhattan,-73.984566,40.714573,0
Manhattan,-73.981476,40.778839,0
Manhattan,-73.976707,40.749435,0
Manhattan,-73.948936,40.797005,0
Manhattan,-73.936356,40.845352,0
Manhattan,-73.982361,40.727921,0
Manhattan,-73.958649,40.764229,0
Manhattan,-73.976692,40.732464,0
Manhattan,-74.007607,40.707851,0
Queens,-73.923592,40.761162,0
Manhattan,-73.978111,40.745281,0
Manhattan,-73.967636,40.751751,0
Manhattan,-73.961426,40.771648,0
Manhattan,-74.007393,40.733471,0
Manhattan,-74.01342,40.705376,0
Manhattan,-73.998787,40.744698,0
Manhattan,-73.951973,40.769276,0
Manhattan,-73.993515,40.740887,0
Manhattan,-73.949913,40.79726,0
Manhattan,-74.004433,40.737904,0
Manhattan,-74.002663,40.754921,0
Manhattan,-73.956444,40.763008,0
Manhattan,-73.971313,40.755199,0
Queens,-73.785706,40.732388,0
Manhattan,-73.990074,40.725342,0
Manhattan,-73.994789,40.723213,0
Manhattan,-73.954338,40.789982,0
Manhattan,-74.004501,40.74202,0
Queens,-73.825386,40.72718,0
Manhattan,-73.964981,40.801403,0
Manhattan,-73.975525,40.776783,0
Manhattan,-73.955711,40.768013,0
Manhattan,-73.991356,40.730247,0
Manhattan,-74.009018,40.710396,0
Manhattan,-73.979393,40.761044,0
Manhattan,-73.941185,40.839138,0
Manhattan,-73.975105,40.752159,0
Manhattan,-74.002472,40.733612,0
Manhattan,-73.976219,40.761547,0
Manhattan,-73.974403,40.751629,0
Manhattan,-73.970825,40.75806,0
Manhattan,-73.985222,40.732449,0
Manhattan,-73.976639,40.788292,0
Manhattan,-73.962173,40.759377,0
Manhattan,-73.983719,40.738132,0
Manhattan,-73.984451,40.75901,0
Manhattan,-73.990494,40.751133,0
Manhattan,-73.97583,40.791973,0
Manhattan,-73.980026,40.78389,0
Manhattan,-73.978439,40.757954,0
Queens,-73.930962,40.738007,0
Manhattan,-73.99015,40.752911,0
Manhattan,-74.001953,40.745903,0
Manhattan,-73.993416,40.719116,0
Manhattan,-73.9702,40.751896,0
Manhattan,-73.983505,40.756546,0
Manhattan,-73.980354,40.734272,0
Manhattan,-74.006096,40.733219,0
Manhattan,-74.00502,40.718964,0
Manhattan,-73.981148,40.753639,0
Manhattan,-73.971184,40.755829,0
Manhattan,-73.979706,40.743305,0
Manhattan,-73.964348,40.797363,0
Manhattan,-73.983612,40.729885,0
Manhattan,-74.007553,40.707066,0
Manhattan,-73.967499,40.790352,0
Manhattan,-73.998116,40.745884,0
Manhattan,-73.982826,40.783447,0
Manhattan,-73.967636,40.756584,0
Manhattan,-73.962814,40.772411,0
Manhattan,-73.99498,40.750084,0
Manhattan,-73.999863,40.75713,0
Manhattan,-73.990913,40.730141,0
Manhattan,-73.97731,40.752975,0
Manhattan,-74.001511,40.747269,0
Manhattan,-73.965065,40.806133,0
Manhattan,-73.959274,40.774319,0
Manhattan,-73.978775,40.741982,0
Manhattan,-73.977806,40.765621,0
Manhattan,-73.984909,40.768608,0
Manhattan,-73.989731,40.757198,0
Queens,-73.748154,40.773228,0
Manhattan,-73.937569,40.804298,0
Manhattan,-73.982681,40.761356,0
Manhattan,-73.974159,40.754292,0
Manhattan,-73.957413,40.76342,0
Manhattan,-73.980728,40.748322,0
Manhattan,-74.001587,40.722492,0
Queens,-73.8964,40.746845,0
Manhattan,-74.005356,40.730103,0
Manhattan,-73.957039,40.764038,0
Manhattan,-73.98777,40.740856,0
Manhattan,-74.00106,40.731647,0
Manhattan,-73.997612,40.736336,0
Manhattan,-73.961235,40.765362,0
Manhattan,-73.986076,40.753483,0
Manhattan,-74.010475,40.716118,0
Manhattan,-73.991768,40.749668,0
Manhattan,-73.954155,40.778538,0
Manhattan,-73.952606,40.783707,0
Manhattan,-73.956657,40.771572,0
Manhattan,-74.002678,40.719929,0
Manhattan,-73.948311,40.795338,0
Manhattan,-73.998734,40.745522,0
Manhattan,-74.006882,40.744026,0
Manhattan,-73.952484,40.786457,0
Manhattan,-73.955338,40.773483,0
Manhattan,-73.973549,40.761677,0
Manhattan,-73.982224,40.77496,0
Manhattan,-73.980049,40.775597,0
Manhattan,-73.970474,40.761551,0
Manhattan,-73.985779,40.770576,0
Manhattan,-74.010361,40.709175,0
Manhattan,-73.994835,40.755196,0
Manhattan,-73.952934,40.76823,0
Manhattan,-73.976494,40.748993,0
Manhattan,-73.973961,40.749237,0
Manhattan,-73.982475,40.764198,0
Manhattan,-73.974045,40.778725,0
Manhattan,-73.965553,40.757401,0
Manhattan,-73.991776,40.770672,0
Manhattan,-74.007156,40.710697,0
Manhattan,-73.995377,40.749367,0
Manhattan,-73.996941,40.737099,0
Manhattan,-73.970253,40.751438,0
Manhattan,-73.986794,40.755402,0
Manhattan,-73.95224,40.798988,0
Manhattan,-73.980698,40.751053,0
Manhattan,-73.995125,40.723148,0
Manhattan,-73.980164,40.753448,0
Manhattan,-73.972519,40.764912,0
Manhattan,-73.989029,40.745644,0
Manhattan,-73.974503,40.790974,0
Manhattan,-73.999474,40.759304,0
Manhattan,-73.986992,40.756905,0
Manhattan,-73.988464,40.754349,0
Manhattan,-73.976303,40.76199,0
Manhattan,-73.991142,40.739834,0
Manhattan,-73.957497,40.766735,0
Manhattan,-73.983902,40.739883,0
Manhattan,-73.980713,40.761372,0
Manhattan,-74.003403,40.72263,0
Manhattan,-73.985481,40.763382,0
Manhattan,-73.995682,40.749378,0
Manhattan,-73.982544,40.767956,0
Manhattan,-74.008545,40.750381,0
Manhattan,-73.95771,40.765858,0
Manhattan,-73.962326,40.778923,0
Manhattan,-73.976067,40.765751,0
Manhattan,-73.987732,40.756954,0
Manhattan,-73.965912,40.754349,0
Manhattan,-73.955795,40.76786,0
Manhattan,-73.958115,40.764847,0
Manhattan,-73.946747,40.831177,0
Manhattan,-73.980385,40.780499,0
Manhattan,-73.952423,40.778301,0
Manhattan,-73.98175,40.75975,0
Manhattan,-73.973907,40.758884,0
Manhattan,-73.970459,40.783772,0
Manhattan,-73.996445,40.758236,0
Manhattan,-73.949524,40.77763,0
Manhattan,-73.999054,40.734226,0
Manhattan,-73.959053,40.783367,0
Manhattan,-73.999489,40.714123,0
Manhattan,-73.987083,40.7761,0
Manhattan,-73.999687,40.758991,0
Manhattan,-73.975937,40.780483,0
Manhattan,-73.978378,40.741386,0
Manhattan,-73.97419,40.762981,0
Manhattan,-73.949753,40.785385,0
Manhattan,-73.947662,40.808781,0
Manhattan,-73.990021,40.734371,0
Manhattan,-73.987411,40.755219,0
Manhattan,-74.015587,40.707657,0
Manhattan,-73.963287,40.808975,0
Manhattan,-73.996468,40.767921,0
Manhattan,-73.987503,40.728474,0
Manhattan,-73.961975,40.760506,0
Manhattan,-73.962143,40.762146,0
Queens,-73.925919,40.762268,0
Manhattan,-73.987808,40.760597,0
Manhattan,-73.954971,40.777721,0
Manhattan,-73.988411,40.76004,0
Manhattan,-74.001755,40.758259,0
Manhattan,-74.009125,40.704006,0
Manhattan,-73.939186,40.805096,0
Manhattan,-74.003937,40.716953,0
Manhattan,-73.989792,40.729664,0
Manhattan,-74.000511,40.718449,0
Manhattan,-73.988037,40.71867,0
Manhattan,-73.98204,40.785599,0
Manhattan,-73.977547,40.78915,0
Manhattan,-73.954597,40.78587,0
Manhattan,-73.980049,40.780807,0
Manhattan,-73.978531,40.745365,0
Manhattan,-73.960693,40.804932,0
Manhattan,-73.959343,40.774353,0
Manhattan,-73.990807,40.733395,0
Manhattan,-73.999207,40.754505,0
Manhattan,-73.956818,40.780212,0
Manhattan,-74.01413,40.70993,0
Manhattan,-73.945557,40.774014,0
Manhattan,-73.961807,40.779736,0
Manhattan,-73.979698,40.734947,0
Manhattan,-73.981209,40.767815,0
Manhattan,-73.969398,40.759712,0
Manhattan,-74.016075,40.71117,0
Manhattan,-74.001129,40.736656,0
Manhattan,-73.986153,40.759373,0
Manhattan,-74.004601,40.740761,0
Manhattan,-74.010193,40.72049,0
Manhattan,-73.981812,40.768539,0
Manhattan,-73.971359,40.76366,0
Manhattan,-74.000481,40.758369,0
Manhattan,-73.98291,40.759991,0
Manhattan,-73.998192,40.724049,0
Manhattan,-73.983284,40.759766,0
Manhattan,-73.997177,40.731483,0
Manhattan,-73.940681,40.805634,0
Manhattan,-73.988464,40.720726,0
Manhattan,-73.973488,40.755993,0
Manhattan,-73.975967,40.78894,0
Manhattan,-73.948921,40.784237,0
Manhattan,-73.991196,40.735241,0
Manhattan,-73.979408,40.762688,0
Manhattan,-73.999451,40.737621,0
Manhattan,-74.000427,40.762306,0
Queens,-73.812981,40.767094,0
Manhattan,-73.983566,40.781319,0
Manhattan,-73.962303,40.778122,0
Manhattan,-73.985519,40.747299,0
Manhattan,-73.96077,40.765717,0
Manhattan,-73.958618,40.780876,0
Manhattan,-73.992073,40.735401,0
Manhattan,-73.951408,40.77792,0
Manhattan,-73.955032,40.765694,0
Manhattan,-74.014786,40.711243,0
Manhattan,-73.978554,40.762478,0
Manhattan,-73.973869,40.764755,0
Manhattan,-73.992447,40.733711,0
Manhattan,-73.992844,40.752861,0
Manhattan,-73.990669,40.750706,0
Manhattan,-73.99247,40.750896,0
Manhattan,-73.987129,40.74485,0
Manhattan,-73.990677,40.750797,0
Manhattan,-73.999214,40.759682,0
Manhattan,-73.98539,40.715504,0
Manhattan,-73.974686,40.787457,0
Manhattan,-73.993904,40.728809,0
Manhattan,-73.965286,40.766338,0
Manhattan,-73.975197,40.761002,0
Manhattan,-74.005516,40.738827,0
Manhattan,-73.976166,40.74448,0
Manhattan,-74.00145,40.739357,0
Manhattan,-73.993118,40.736397,0
Manhattan,-73.999115,40.757484,0
Manhattan,-73.997078,40.747173,0
Manhattan,-73.984924,40.732307,0
Manhattan,-73.944611,40.779785,0
Manhattan,-73.980507,40.760338,0
Manhattan,-73.960747,40.757832,0
Manhattan,-73.979591,40.752819,0
Manhattan,-73.988976,40.741646,0
Manhattan,-73.939293,40.816101,0
Manhattan,-74.001701,40.745949,0
Manhattan,-73.983849,40.774693,0
Manhattan,-73.969902,40.793819,0
Manhattan,-73.960739,40.772583,0
Manhattan,-73.978699,40.764542,0
Manhattan,-74.005066,40.72311,0
Manhattan,-73.994644,40.753971,0
Manhattan,-73.974648,40.750519,0
Manhattan,-73.958534,40.768642,0
Manhattan,-73.957458,40.782719,0
Manhattan,-74.007927,40.717297,0
Manhattan,-73.995262,40.769627,0
Manhattan,-73.96032,40.7784,0
Manhattan,-73.965942,40.790066,0
Manhattan,-73.965393,40.800869,0
Manhattan,-73.962364,40.758781,0
Manhattan,-73.988205,40.764847,0
Manhattan,-74.008774,40.720001,0
Manhattan,-73.979874,40.76062,0
Manhattan,-73.981049,40.763493,0
Manhattan,-73.97599,40.757473,0
Manhattan,-73.984909,40.76873,0
Manhattan,-73.98571,40.744118,0
Manhattan,-73.995415,40.725136,0
Brooklyn,-73.962173,40.71793,0
Manhattan,-74.000557,40.720886,0
Manhattan,-73.953125,40.812866,0
Queens,-73.931808,40.774166,0
Manhattan,-73.984093,40.738281,0
Manhattan,-73.979561,40.743671,0
Manhattan,-73.998817,40.759697,0
Brooklyn,-74.00602,40.646194,0
Manhattan,-73.962952,40.767696,0
Manhattan,-73.981789,40.736732,0
Manhattan,-73.990784,40.748531,0
Manhattan,-74.000114,40.753277,0
Manhattan,-73.988045,40.779591,0
Manhattan,-74.000534,40.755215,0
Manhattan,-73.974182,40.75354,0
Manhattan,-73.973747,40.763542,0
Manhattan,-73.99028,40.751469,0
Manhattan,-73.95369,40.779011,0
Manhattan,-73.979721,40.75317,0
Manhattan,-73.946861,40.837502,0
Manhattan,-73.959618,40.813614,0
Manhattan,-74.000931,40.755276,0
Manhattan,-73.953186,40.776112,0
Manhattan,-73.953804,40.787041,0
Manhattan,-73.986702,40.749428,0
Manhattan,-73.990913,40.739601,0
Manhattan,-73.972946,40.764561,0
Manhattan,-73.995071,40.769802,0
Manhattan,-73.957413,40.782818,0
Manhattan,-73.968452,40.76823,0
Manhattan,-73.974045,40.758411,0
Manhattan,-73.991272,40.728756,0
Manhattan,-74.006767,40.719944,0
Manhattan,-73.99102,40.753174,0
Manhattan,-73.957489,40.780231,0
Queens,-73.879494,40.748066,0
Queens,-73.789635,40.647034,0
Manhattan,-73.961723,40.776184,0
Manhattan,-73.979851,40.752678,0
Manhattan,-74.001228,40.727753,0
Manhattan,-73.988518,40.749401,0
Manhattan,-73.995148,40.734436,0
Manhattan,-73.987663,40.738846,0
Manhattan,-73.972389,40.758392,0
Manhattan,-73.974251,40.753052,0
Manhattan,-73.998772,40.755199,0
Manhattan,-73.994858,40.750183,0
