id_origin,orig_long,orig_lat,espacio,id_destino,dest_long,dest_lat
103,-73.959206,40.578041,       ,313,-73.959206,40.578041
103,-73.961052,40.760826,       ,108,-73.961052,40.760826
103,-74.002319,40.719795,       ,102,-74.002319,40.719795
103,-74.008888,40.72438,       ,101,-74.008888,40.72438
103,-73.985794,40.752636,       ,105,-73.985794,40.752636
103,-73.952721,40.669941,       ,309,-73.952721,40.669941
103,-73.99015,40.734596,       ,105,-73.99015,40.734596
103,-73.999725,40.726707,       ,102,-73.999725,40.726707
103,-73.981628,40.679661,       ,306,-73.981628,40.679661
103,-73.964516,40.792561,       ,107,-73.964516,40.792561
103,-73.987938,40.671432,       ,306,-73.987938,40.671432
103,-73.988091,40.729542,       ,103,-73.988091,40.729542
103,-73.998566,40.739014,       ,104,-73.998566,40.739014
103,-73.997833,40.735909,       ,102,-73.997833,40.735909
103,-73.980408,40.742733,       ,106,-73.980408,40.742733
103,-73.952423,40.718922,       ,301,-73.952423,40.718922
103,-73.996651,40.715199,       ,103,-73.996651,40.715199
103,-73.984489,40.728783,       ,103,-73.984489,40.728783
103,-73.980049,40.775501,       ,107,-73.980049,40.775501
103,-73.988785,40.726807,       ,103,-73.988785,40.726807
103,-73.972778,40.765148,       ,164,-73.972778,40.765148
103,-73.993889,40.735298,       ,102,-73.993889,40.735298
103,-73.947433,40.834892,       ,112,-73.947433,40.834892
103,-74.004959,40.731564,       ,102,-74.004959,40.731564
103,-74.002205,40.729454,       ,102,-74.002205,40.729454
103,-74.000687,40.742161,       ,104,-74.000687,40.742161
103,-73.982101,40.757935,       ,105,-73.982101,40.757935
103,-73.977097,40.764427,       ,105,-73.977097,40.764427
103,-73.982658,40.751759,       ,105,-73.982658,40.751759
103,-73.978775,40.731106,       ,106,-73.978775,40.731106
103,-73.947815,40.682896,       ,303,-73.947815,40.682896
103,-73.989601,40.723186,       ,103,-73.989601,40.723186
103,-73.982765,40.728935,       ,103,-73.982765,40.728935
103,-73.959648,40.760319,       ,108,-73.959648,40.760319
103,-74.008682,40.716011,       ,101,-74.008682,40.716011
103,-73.968994,40.757557,       ,106,-73.968994,40.757557
103,-73.992683,40.743076,       ,104,-73.992683,40.743076
103,-73.954094,40.714123,       ,301,-73.954094,40.714123
103,-73.995247,40.724182,       ,102,-73.995247,40.724182
103,-73.995216,40.727432,       ,102,-73.995216,40.727432
103,-73.92691,40.831093,       ,204,-73.92691,40.831093
103,-73.902565,40.877842,       ,208,-73.902565,40.877842
103,-74.008141,40.705818,       ,101,-74.008141,40.705818
103,-74.005844,40.625229,       ,310,-74.005844,40.625229
103,-73.976021,40.740292,       ,106,-73.976021,40.740292
103,-73.984467,40.745937,       ,105,-73.984467,40.745937
103,-73.940231,40.818829,       ,110,-73.940231,40.818829
103,-73.956802,40.766464,       ,108,-73.956802,40.766464
103,-73.982521,40.723217,       ,103,-73.982521,40.723217
103,-73.984253,40.724895,       ,103,-73.984253,40.724895
103,-73.951096,40.706856,       ,301,-73.951096,40.706856
103,-73.986526,40.754864,       ,105,-73.986526,40.754864
103,-73.982201,40.743023,       ,105,-73.982201,40.743023
103,-73.991646,40.747131,       ,105,-73.991646,40.747131
103,-73.99054,40.750629,       ,105,-73.99054,40.750629
103,-73.959114,40.773201,       ,108,-73.959114,40.773201
103,-73.969116,40.785568,       ,164,-73.969116,40.785568
103,-73.966454,40.691231,       ,302,-73.966454,40.691231
103,-73.980736,40.733936,       ,106,-73.980736,40.733936
103,-73.952599,40.772392,       ,108,-73.952599,40.772392
103,-73.992546,40.752655,       ,105,-73.992546,40.752655
103,-73.983498,40.760471,       ,105,-73.983498,40.760471
103,-73.986824,40.756607,       ,105,-73.986824,40.756607
103,-73.998245,40.713188,       ,103,-73.998245,40.713188
103,-73.989166,40.774261,       ,107,-73.989166,40.774261
103,-73.963448,40.710964,       ,301,-73.963448,40.710964
103,-73.985092,40.741486,       ,105,-73.985092,40.741486
103,-73.983253,40.738663,       ,106,-73.983253,40.738663
103,-73.988007,40.749603,       ,105,-73.988007,40.749603
103,-73.967705,40.80043,       ,107,-73.967705,40.80043
103,-73.983772,40.745766,       ,105,-73.983772,40.745766
103,-73.970879,40.795761,       ,107,-73.970879,40.795761
103,-73.986237,40.72879,       ,103,-73.986237,40.72879
103,-73.914833,40.762749,       ,401,-73.914833,40.762749
103,-73.980148,40.734772,       ,106,-73.980148,40.734772
103,-73.98188,40.768452,       ,107,-73.98188,40.768452
103,-74.016479,40.705292,       ,101,-74.016479,40.705292
103,-73.941597,40.707901,       ,301,-73.941597,40.707901
103,-73.948616,40.781601,       ,108,-73.948616,40.781601
103,-73.997261,40.746998,       ,104,-73.997261,40.746998
103,-74.000473,40.725056,       ,102,-74.000473,40.725056
103,-74.003044,40.708317,       ,101,-74.003044,40.708317
103,-73.989754,40.715473,       ,103,-73.989754,40.715473
103,-73.98243,40.768311,       ,104,-73.98243,40.768311
103,-73.989433,40.747551,       ,105,-73.989433,40.747551
103,-73.955399,40.776974,       ,108,-73.955399,40.776974
103,-73.980354,40.742588,       ,106,-73.980354,40.742588
103,-73.940308,40.714668,       ,301,-73.940308,40.714668
103,-73.984535,40.732273,       ,106,-73.984535,40.732273
103,-73.992744,40.747818,       ,105,-73.992744,40.747818
103,-73.990196,40.775528,       ,107,-73.990196,40.775528
103,-73.989929,40.772678,       ,107,-73.989929,40.772678
103,-73.980156,40.682701,       ,302,-73.980156,40.682701
103,-74.022659,40.629482,       ,310,-74.022659,40.629482
103,-74.008934,40.711094,       ,101,-74.008934,40.711094
103,-73.998383,40.724415,       ,102,-73.998383,40.724415
103,-73.99308,40.747646,       ,105,-73.99308,40.747646
103,-73.970901,40.693466,       ,302,-73.970901,40.693466
103,-73.9935,40.741974,       ,104,-73.9935,40.741974
103,-73.992569,40.724312,       ,102,-73.992569,40.724312
103,-73.978378,40.729607,       ,106,-73.978378,40.729607
103,-73.996422,40.733086,       ,102,-73.996422,40.733086
103,-73.986961,40.755306,       ,105,-73.986961,40.755306
103,-73.983994,40.674831,       ,306,-73.983994,40.674831
103,-73.980583,40.764374,       ,105,-73.980583,40.764374
103,-73.980453,40.764393,       ,105,-73.980453,40.764393
103,-73.946495,40.675056,       ,308,-73.946495,40.675056
103,-73.986031,40.755146,       ,105,-73.986031,40.755146
103,-74.01046,40.703236,       ,101,-74.01046,40.703236
103,-73.948883,40.777519,       ,108,-73.948883,40.777519
103,-73.982971,40.738964,       ,106,-73.982971,40.738964
103,-73.993233,40.722614,       ,102,-73.993233,40.722614
103,-73.989082,40.762722,       ,104,-73.989082,40.762722
103,-74.006104,40.733257,       ,102,-74.006104,40.733257
103,-73.981842,40.740559,       ,106,-73.981842,40.740559
103,-73.940483,40.752949,       ,401,-73.940483,40.752949
103,-73.956207,40.767513,       ,108,-73.956207,40.767513
103,-73.974861,40.744431,       ,106,-73.974861,40.744431
103,-73.983528,40.76363,       ,105,-73.983528,40.76363
103,-73.990364,40.718891,       ,103,-73.990364,40.718891
103,-73.89373,40.747421,       ,403,-73.89373,40.747421
103,-73.978493,40.740921,       ,106,-73.978493,40.740921
103,-73.974495,40.722569,       ,103,-73.974495,40.722569
103,-73.995659,40.728348,       ,102,-73.995659,40.728348
103,-73.969574,40.693108,       ,302,-73.969574,40.693108
103,-73.985497,40.743694,       ,105,-73.985497,40.743694
103,-74.00296,40.734196,       ,102,-74.00296,40.734196
103,-73.984901,40.74868,       ,105,-73.984901,40.74868
103,-73.940865,40.833218,       ,112,-73.940865,40.833218
103,-73.981277,40.746731,       ,105,-73.981277,40.746731
103,-74.010864,40.708607,       ,101,-74.010864,40.708607
103,-73.98214,40.72794,       ,103,-73.98214,40.72794
103,-73.99604,40.753422,       ,104,-73.99604,40.753422
103,-73.950829,40.787521,       ,111,-73.950829,40.787521
103,-73.994995,40.711536,       ,103,-73.994995,40.711536
103,-73.987083,40.763851,       ,104,-73.987083,40.763851
103,-74.00824,40.747097,       ,104,-74.00824,40.747097
103,-73.968109,40.7971,       ,107,-73.968109,40.7971
103,-73.980431,40.730312,       ,103,-73.980431,40.730312
103,-73.964355,40.764507,       ,108,-73.964355,40.764507
103,-73.960594,40.721336,       ,301,-73.960594,40.721336
103,-73.885071,40.753887,       ,403,-73.885071,40.753887
103,-73.954323,40.710606,       ,301,-73.954323,40.710606
103,-73.951363,40.712696,       ,301,-73.951363,40.712696
103,-73.989174,40.74778,       ,105,-73.989174,40.74778
103,-73.98571,40.763321,       ,104,-73.98571,40.763321
103,-73.991875,40.735413,       ,105,-73.991875,40.735413
103,-73.983513,40.755451,       ,105,-73.983513,40.755451
103,-73.985359,40.726891,       ,103,-73.985359,40.726891
103,-73.974289,40.754921,       ,105,-73.974289,40.754921
103,-73.960068,40.770447,       ,108,-73.960068,40.770447
103,-73.986534,40.725811,       ,103,-73.986534,40.725811
103,-73.987045,40.763786,       ,104,-73.987045,40.763786
103,-73.972183,40.755657,       ,106,-73.972183,40.755657
103,-73.990906,40.718475,       ,103,-73.990906,40.718475
103,-73.998703,40.742203,       ,104,-73.998703,40.742203
103,-73.986168,40.722408,       ,103,-73.986168,40.722408
103,-73.993309,40.727169,       ,102,-73.993309,40.727169
103,-73.991402,40.729877,       ,102,-73.991402,40.729877
103,-74.000839,40.731895,       ,102,-74.000839,40.731895
103,-73.9981,40.760712,       ,104,-73.9981,40.760712
103,-73.989716,40.748207,       ,105,-73.989716,40.748207
103,-73.994591,40.740482,       ,104,-73.994591,40.740482
103,-73.96315,40.757977,       ,106,-73.96315,40.757977
103,-73.984001,40.729431,       ,103,-73.984001,40.729431
103,-73.99472,40.734646,       ,102,-73.99472,40.734646
103,-73.948586,40.796593,       ,111,-73.948586,40.796593
103,-73.880898,40.719112,       ,405,-73.880898,40.719112
103,-73.967377,40.753544,       ,106,-73.967377,40.753544
103,-74.004265,40.747574,       ,104,-74.004265,40.747574
103,-73.998512,40.764114,       ,104,-73.998512,40.764114
103,-74.002121,40.750729,       ,104,-74.002121,40.750729
103,-73.989136,40.747551,       ,105,-73.989136,40.747551
103,-74.008263,40.704456,       ,101,-74.008263,40.704456
103,-73.933777,40.762718,       ,401,-73.933777,40.762718
103,-73.996582,40.752853,       ,104,-73.996582,40.752853
103,-73.954872,40.799831,       ,110,-73.954872,40.799831
103,-73.967918,40.787331,       ,107,-73.967918,40.787331
103,-73.974335,40.742428,       ,106,-73.974335,40.742428
103,-74.000732,40.747448,       ,104,-74.000732,40.747448
103,-73.998383,40.735168,       ,102,-73.998383,40.735168
103,-73.980812,40.736195,       ,106,-73.980812,40.736195
103,-73.974365,40.74258,       ,106,-73.974365,40.74258
103,-73.96022,40.761971,       ,108,-73.96022,40.761971
103,-73.986435,40.69611,       ,302,-73.986435,40.69611
103,-74.00946,40.720123,       ,101,-74.00946,40.720123
103,-73.942505,40.753887,       ,401,-73.942505,40.753887
103,-73.948402,40.708172,       ,301,-73.948402,40.708172
103,-73.994514,40.763458,       ,104,-73.994514,40.763458
103,-73.982697,40.719948,       ,103,-73.982697,40.719948
103,-74.005928,40.725567,       ,102,-74.005928,40.725567
103,-73.994408,40.719582,       ,102,-73.994408,40.719582
103,-73.98188,40.762959,       ,105,-73.98188,40.762959
103,-73.986938,40.749409,       ,105,-73.986938,40.749409
103,-73.98275,40.743641,       ,105,-73.98275,40.743641
103,-73.977386,40.789509,       ,107,-73.977386,40.789509
103,-73.974274,40.74305,       ,106,-73.974274,40.74305
103,-73.974236,40.747562,       ,106,-73.974236,40.747562
103,-73.985352,40.744221,       ,105,-73.985352,40.744221
103,-73.842918,40.719463,       ,406,-73.842918,40.719463
103,-73.952736,40.688976,       ,303,-73.952736,40.688976
103,-74.015465,40.714447,       ,101,-74.015465,40.714447
103,-74.011589,40.70396,       ,101,-74.011589,40.70396
103,-73.93441,40.696194,       ,303,-73.93441,40.696194
103,-73.987694,40.719471,       ,103,-73.987694,40.719471
103,-74.009705,40.705654,       ,101,-74.009705,40.705654
103,-73.987572,40.775425,       ,107,-73.987572,40.775425
103,-73.909584,40.684631,       ,304,-73.909584,40.684631
103,-73.928711,40.707134,       ,301,-73.928711,40.707134
103,-73.958817,40.763847,       ,108,-73.958817,40.763847
103,-73.94767,40.774414,       ,108,-73.94767,40.774414
103,-73.987709,40.732716,       ,103,-73.987709,40.732716
103,-74.002167,40.650223,       ,307,-74.002167,40.650223
103,-73.997871,40.725571,       ,102,-73.997871,40.725571
103,-73.965729,40.710533,       ,301,-73.965729,40.710533
103,-73.981514,40.743038,       ,106,-73.981514,40.743038
103,-73.986618,40.771698,       ,107,-73.986618,40.771698
103,-73.971222,40.748085,       ,106,-73.971222,40.748085
103,-73.985664,40.755733,       ,105,-73.985664,40.755733
103,-73.978699,40.783253,       ,107,-73.978699,40.783253
103,-73.983444,40.747269,       ,105,-73.983444,40.747269
103,-73.975906,40.748863,       ,106,-73.975906,40.748863
103,-73.959282,40.763325,       ,108,-73.959282,40.763325
103,-73.988655,40.718796,       ,103,-73.988655,40.718796
103,-73.952133,40.803101,       ,110,-73.952133,40.803101
104,-74.007416,40.744343,       ,104,-74.007416,40.744343
104,-73.991577,40.750309,       ,105,-73.991577,40.750309
104,-73.982101,40.758984,       ,105,-73.982101,40.758984
104,-73.96714,40.76078,       ,106,-73.96714,40.76078
104,-73.981255,40.747223,       ,106,-73.981255,40.747223
104,-74.002892,40.760334,       ,104,-74.002892,40.760334
104,-74.000504,40.747913,       ,104,-74.000504,40.747913
104,-73.992508,40.738434,       ,105,-73.992508,40.738434
104,-73.980316,40.784081,       ,107,-73.980316,40.784081
104,-73.989838,40.756985,       ,105,-73.989838,40.756985
104,-73.872955,40.774406,       ,480,-73.872955,40.774406
104,-73.990562,40.724537,       ,103,-73.990562,40.724537
104,-73.981567,40.742344,       ,106,-73.981567,40.742344
104,-74.005173,40.728985,       ,102,-74.005173,40.728985
104,-73.993591,40.737778,       ,105,-73.993591,40.737778
104,-74.00518,40.728897,       ,102,-74.00518,40.728897
104,-73.984528,40.762451,       ,105,-73.984528,40.762451
104,-73.978607,40.752537,       ,105,-73.978607,40.752537
104,-73.954865,40.820244,       ,109,-73.954865,40.820244
104,-73.990494,40.761196,       ,104,-73.990494,40.761196
104,-73.98526,40.763435,       ,105,-73.98526,40.763435
104,-73.910805,40.764915,       ,401,-73.910805,40.764915
104,-74.004395,40.717068,       ,101,-74.004395,40.717068
104,-73.839577,40.686108,       ,409,-73.839577,40.686108
104,-73.977409,40.742619,       ,106,-73.977409,40.742619
104,-73.982346,40.765648,       ,105,-73.982346,40.765648
104,-73.982239,40.774769,       ,107,-73.982239,40.774769
104,-73.99884,40.739799,       ,104,-73.99884,40.739799
104,-73.981209,40.756863,       ,105,-73.981209,40.756863
104,-74.00415,40.734062,       ,102,-74.00415,40.734062
104,-73.973373,40.678349,       ,306,-73.973373,40.678349
104,-73.999718,40.761463,       ,104,-73.999718,40.761463
104,-73.946968,40.790138,       ,111,-73.946968,40.790138
104,-73.827072,40.709705,       ,409,-73.827072,40.709705
104,-73.983749,40.746761,       ,105,-73.983749,40.746761
104,-73.96447,40.758873,       ,106,-73.96447,40.758873
104,-73.994102,40.737404,       ,105,-73.994102,40.737404
104,-73.969261,40.762711,       ,108,-73.969261,40.762711
104,-73.985252,40.755203,       ,105,-73.985252,40.755203
104,-73.98201,40.752048,       ,105,-73.98201,40.752048
104,-73.949478,40.726246,       ,301,-73.949478,40.726246
104,-73.979698,40.684925,       ,302,-73.979698,40.684925
104,-73.985046,40.747898,       ,105,-73.985046,40.747898
104,-73.957001,40.812443,       ,109,-73.957001,40.812443
104,-74.008698,40.732239,       ,102,-74.008698,40.732239
104,-74.010391,40.710129,       ,101,-74.010391,40.710129
104,-73.98687,40.775871,       ,107,-73.98687,40.775871
104,-73.991508,40.761307,       ,104,-73.991508,40.761307
104,-74.000587,40.75827,       ,104,-74.000587,40.75827
104,-73.982262,40.739819,       ,106,-73.982262,40.739819
104,-73.991997,40.759277,       ,104,-73.991997,40.759277
104,-73.956543,40.762959,       ,108,-73.956543,40.762959
104,-73.988235,40.723705,       ,103,-73.988235,40.723705
104,-73.914581,40.818306,       ,201,-73.914581,40.818306
104,-73.956718,40.746223,       ,402,-73.956718,40.746223
104,-73.973389,40.795078,       ,107,-73.973389,40.795078
104,-74.004013,40.717194,       ,101,-74.004013,40.717194
104,-73.990265,40.750027,       ,105,-73.990265,40.750027
104,-73.979935,40.761055,       ,105,-73.979935,40.761055
104,-73.87085,40.772057,       ,480,-73.87085,40.772057
104,-73.997375,40.753883,       ,104,-73.997375,40.753883
104,-73.904655,40.775288,       ,401,-73.904655,40.775288
104,-73.997826,40.72554,       ,102,-73.997826,40.72554
104,-74.001396,40.755554,       ,104,-74.001396,40.755554
104,-73.97831,40.75235,       ,105,-73.97831,40.75235
104,-73.984222,40.723995,       ,103,-73.984222,40.723995
104,-73.970482,40.768047,       ,164,-73.970482,40.768047
104,-73.982819,40.74218,       ,105,-73.982819,40.74218
104,-73.984566,40.755775,       ,105,-73.984566,40.755775
104,-73.994934,40.750183,       ,104,-73.994934,40.750183
104,-73.998711,40.76387,       ,104,-73.998711,40.76387
104,-73.999992,40.75872,       ,104,-73.999992,40.75872
104,-73.981125,40.75312,       ,105,-73.981125,40.75312
104,-73.98613,40.752544,       ,105,-73.98613,40.752544
104,-73.949104,40.683395,       ,303,-73.949104,40.683395
104,-73.985054,40.732197,       ,103,-73.985054,40.732197
104,-73.955399,40.785439,       ,108,-73.955399,40.785439
104,-73.79776,40.762779,       ,407,-73.79776,40.762779
104,-73.981979,40.76292,       ,105,-73.981979,40.76292
104,-73.739532,40.757401,       ,411,-73.739532,40.757401
104,-73.999107,40.739326,       ,104,-73.999107,40.739326
104,-73.96389,40.693729,       ,302,-73.96389,40.693729
104,-73.948006,40.787056,       ,111,-73.948006,40.787056
104,-73.988991,40.748295,       ,105,-73.988991,40.748295
104,-73.943268,40.820904,       ,110,-73.943268,40.820904
104,-73.906914,40.774323,       ,401,-73.906914,40.774323
104,-73.984985,40.747971,       ,105,-73.984985,40.747971
104,-74.006561,40.722656,       ,101,-74.006561,40.722656
104,-73.982147,40.777611,       ,107,-73.982147,40.777611
104,-73.967766,40.756153,       ,106,-73.967766,40.756153
104,-74.000397,40.758427,       ,104,-74.000397,40.758427
104,-73.972054,40.726048,       ,103,-73.972054,40.726048
104,-73.971611,40.752911,       ,106,-73.971611,40.752911
104,-73.978241,40.752541,       ,105,-73.978241,40.752541
104,-73.990997,40.771149,       ,104,-73.990997,40.771149
104,-73.972031,40.781681,       ,107,-73.972031,40.781681
104,-73.984589,40.774006,       ,107,-73.984589,40.774006
104,-73.992958,40.734329,       ,102,-73.992958,40.734329
104,-73.985001,40.721767,       ,103,-73.985001,40.721767
104,-73.896416,40.740242,       ,402,-73.896416,40.740242
104,-73.994644,40.752502,       ,104,-73.994644,40.752502
104,-73.973663,40.75951,       ,105,-73.973663,40.75951
104,-73.999969,40.758701,       ,104,-73.999969,40.758701
104,-74.005234,40.740227,       ,102,-74.005234,40.740227
104,-73.977554,40.752724,       ,105,-73.977554,40.752724
104,-74.012421,40.719482,       ,101,-74.012421,40.719482
104,-73.909134,40.744724,       ,402,-73.909134,40.744724
104,-73.870392,40.773724,       ,480,-73.870392,40.773724
104,-73.982567,40.773418,       ,107,-73.982567,40.773418
104,-73.995628,40.716873,       ,103,-73.995628,40.716873
104,-73.984749,40.765079,       ,104,-73.984749,40.765079
104,-73.989899,40.739128,       ,105,-73.989899,40.739128
104,-73.974747,40.783367,       ,107,-73.974747,40.783367
104,-73.976913,40.752243,       ,105,-73.976913,40.752243
104,-73.980606,40.759266,       ,105,-73.980606,40.759266
104,-73.982376,40.735863,       ,106,-73.982376,40.735863
104,-73.951241,40.774353,       ,108,-73.951241,40.774353
104,-73.990547,40.737995,       ,105,-73.990547,40.737995
104,-74.014748,40.70454,       ,101,-74.014748,40.70454
104,-74.008263,40.746468,       ,104,-74.008263,40.746468
104,-73.976563,40.747704,       ,106,-73.976563,40.747704
104,-73.989655,40.749813,       ,105,-73.989655,40.749813
104,-73.95211,40.787266,       ,111,-73.95211,40.787266
104,-73.95771,40.765644,       ,108,-73.95771,40.765644
104,-73.986275,40.760593,       ,105,-73.986275,40.760593
104,-73.99408,40.729912,       ,102,-73.99408,40.729912
104,-74.004143,40.733547,       ,102,-74.004143,40.733547
104,-73.982948,40.769539,       ,107,-73.982948,40.769539
104,-73.999611,40.758907,       ,104,-73.999611,40.758907
104,-73.995178,40.757774,       ,104,-73.995178,40.757774
104,-74.001694,40.724571,       ,102,-74.001694,40.724571
104,-73.981354,40.760529,       ,105,-73.981354,40.760529
104,-74.008209,40.735661,       ,102,-74.008209,40.735661
104,-73.996613,40.760151,       ,104,-73.996613,40.760151
104,-73.99321,40.737617,       ,105,-73.99321,40.737617
104,-73.791519,40.644604,       ,483,-73.791519,40.644604
104,-73.996117,40.690781,       ,302,-73.996117,40.690781
104,-73.871628,40.774368,       ,480,-73.871628,40.774368
104,-73.985748,40.763924,       ,104,-73.985748,40.763924
104,-73.987785,40.769733,       ,104,-73.987785,40.769733
104,-73.992363,40.745541,       ,105,-73.992363,40.745541
104,-73.991272,40.750648,       ,105,-73.991272,40.750648
104,-73.978912,40.75576,       ,105,-73.978912,40.75576
104,-73.984642,40.754425,       ,105,-73.984642,40.754425
104,-73.997665,40.747437,       ,104,-73.997665,40.747437
104,-73.986069,40.776615,       ,107,-73.986069,40.776615
104,-73.982185,40.758583,       ,105,-73.982185,40.758583
104,-73.991531,40.756817,       ,104,-73.991531,40.756817
104,-73.994118,40.750221,       ,105,-73.994118,40.750221
104,-73.982704,40.766586,       ,105,-73.982704,40.766586
104,-73.982025,40.769501,       ,107,-73.982025,40.769501
104,-73.979134,40.761639,       ,105,-73.979134,40.761639
104,-73.991081,40.760651,       ,104,-73.991081,40.760651
104,-73.975922,40.786354,       ,107,-73.975922,40.786354
104,-73.980843,40.760384,       ,105,-73.980843,40.760384
104,-73.978409,40.728935,       ,103,-73.978409,40.728935
104,-73.981712,40.755165,       ,105,-73.981712,40.755165
104,-73.983513,40.731789,       ,106,-73.983513,40.731789
104,-73.991501,40.739498,       ,105,-73.991501,40.739498
104,-74.003448,40.732536,       ,102,-74.003448,40.732536
104,-73.975456,40.755325,       ,105,-73.975456,40.755325
104,-73.99398,40.753532,       ,104,-73.99398,40.753532
104,-73.954086,40.787582,       ,111,-73.954086,40.787582
104,-74.00383,40.736229,       ,102,-74.00383,40.736229
104,-74.003487,40.744167,       ,104,-74.003487,40.744167
104,-73.984856,40.763306,       ,105,-73.984856,40.763306
104,-73.870827,40.772057,       ,480,-73.870827,40.772057
104,-73.991386,40.735298,       ,105,-73.991386,40.735298
104,-73.999786,40.728443,       ,102,-73.999786,40.728443
104,-73.981575,40.769863,       ,107,-73.981575,40.769863
104,-73.990646,40.763676,       ,104,-73.990646,40.763676
104,-73.870758,40.772133,       ,480,-73.870758,40.772133
104,-73.990211,40.774857,       ,107,-73.990211,40.774857
104,-73.996246,40.768139,       ,104,-73.996246,40.768139
104,-73.988976,40.757645,       ,105,-73.988976,40.757645
104,-73.989426,40.75872,       ,104,-73.989426,40.75872
104,-73.967911,40.775215,       ,164,-73.967911,40.775215
104,-73.997498,40.752522,       ,104,-73.997498,40.752522
104,-73.995186,40.744404,       ,104,-73.995186,40.744404
104,-73.969498,40.79364,       ,107,-73.969498,40.79364
104,-73.988319,40.764938,       ,104,-73.988319,40.764938
104,-73.984276,40.692905,       ,302,-73.984276,40.692905
104,-73.98632,40.767353,       ,104,-73.98632,40.767353
104,-73.992592,40.743149,       ,105,-73.992592,40.743149
104,-73.866768,40.770153,       ,480,-73.866768,40.770153
104,-73.983597,40.765572,       ,105,-73.983597,40.765572
104,-73.976776,40.718243,       ,103,-73.976776,40.718243
104,-73.993439,40.7654,       ,104,-73.993439,40.7654
104,-73.993752,40.766357,       ,104,-73.993752,40.766357
104,-73.987968,40.759827,       ,104,-73.987968,40.759827
104,-73.971222,40.795326,       ,107,-73.971222,40.795326
104,-74.00753,40.7089,       ,101,-74.00753,40.7089
104,-73.97551,40.786926,       ,107,-73.97551,40.786926
104,-73.985909,40.722687,       ,103,-73.985909,40.722687
104,-73.980118,40.761677,       ,105,-73.980118,40.761677
104,-73.972969,40.790276,       ,107,-73.972969,40.790276
104,-74.003593,40.743366,       ,104,-74.003593,40.743366
104,-73.978615,40.765224,       ,105,-73.978615,40.765224
104,-73.997993,40.743538,       ,104,-73.997993,40.743538
104,-73.989761,40.748348,       ,105,-73.989761,40.748348
104,-73.974678,40.763859,       ,105,-73.974678,40.763859
104,-74.001717,40.727608,       ,102,-74.001717,40.727608
104,-74.008232,40.748936,       ,104,-74.008232,40.748936
104,-73.997955,40.737728,       ,102,-73.997955,40.737728
104,-73.970222,40.785755,       ,107,-73.970222,40.785755
104,-73.999023,40.723034,       ,102,-73.999023,40.723034
104,-73.981468,40.768311,       ,164,-73.981468,40.768311
104,-73.981628,40.763546,       ,105,-73.981628,40.763546
104,-73.915512,40.744629,       ,402,-73.915512,40.744629
104,-73.981155,40.729172,       ,103,-73.981155,40.729172
104,-73.86763,40.770966,       ,480,-73.86763,40.770966
104,-73.987976,40.756905,       ,105,-73.987976,40.756905
104,-74.005524,40.721916,       ,101,-74.005524,40.721916
104,-73.949341,40.781742,       ,108,-73.949341,40.781742
104,-73.98188,40.767052,       ,105,-73.98188,40.767052
104,-73.977043,40.781883,       ,107,-73.977043,40.781883
104,-73.980019,40.756397,       ,105,-73.980019,40.756397
104,-73.984169,40.740227,       ,106,-73.984169,40.740227
104,-73.922462,40.669552,       ,316,-73.922462,40.669552
104,-73.979225,40.76162,       ,105,-73.979225,40.76162
104,-73.862183,40.767277,       ,480,-73.862183,40.767277
104,-73.978928,40.752796,       ,105,-73.978928,40.752796
104,-73.96331,40.77161,       ,108,-73.96331,40.77161
104,-73.931656,40.858536,       ,112,-73.931656,40.858536
104,-73.979675,40.766216,       ,105,-73.979675,40.766216
104,-73.994888,40.749668,       ,105,-73.994888,40.749668
104,-73.958832,40.780933,       ,108,-73.958832,40.780933
104,-73.998276,40.739769,       ,104,-73.998276,40.739769
104,-73.996254,40.753674,       ,104,-73.996254,40.753674
104,-73.991104,40.735676,       ,105,-73.991104,40.735676
104,-74.000359,40.758633,       ,104,-74.000359,40.758633
104,-73.957466,40.782738,       ,108,-73.957466,40.782738
104,-73.979652,40.752537,       ,105,-73.979652,40.752537
104,-73.988838,40.748962,       ,105,-73.988838,40.748962
104,-73.97406,40.795589,       ,107,-73.97406,40.795589
104,-74.008415,40.747368,       ,104,-74.008415,40.747368
104,-73.999863,40.762943,       ,104,-73.999863,40.762943
104,-73.981224,40.7691,       ,107,-73.981224,40.7691
104,-74.001831,40.7616,       ,104,-74.001831,40.7616
104,-73.999893,40.754852,       ,104,-73.999893,40.754852
104,-73.99807,40.761906,       ,104,-73.99807,40.761906
104,-73.995636,40.749073,       ,105,-73.995636,40.749073
104,-73.984917,40.760517,       ,105,-73.984917,40.760517
104,-73.959328,40.815327,       ,109,-73.959328,40.815327
104,-73.980644,40.765991,       ,105,-73.980644,40.765991
104,-73.965218,40.769981,       ,108,-73.965218,40.769981
104,-73.988281,40.747665,       ,105,-73.988281,40.747665
104,-73.993156,40.722584,       ,103,-73.993156,40.722584
104,-73.993729,40.752045,       ,104,-73.993729,40.752045
104,-73.77655,40.645126,       ,483,-73.77655,40.645126
104,-74.000946,40.756203,       ,104,-74.000946,40.756203
104,-74.005768,40.735893,       ,102,-74.005768,40.735893
104,-73.995087,40.734921,       ,102,-73.995087,40.734921
104,-73.988159,40.774517,       ,107,-73.988159,40.774517
104,-73.988991,40.753754,       ,105,-73.988991,40.753754
104,-74.009712,40.714901,       ,101,-74.009712,40.714901
